"year","id","re","treat","age","education","black","hispanic","married","nodegree","u74","u75","uniqueid"
1975,850,19335.484375,0,28,16,1,0,1,0,0,0,"850-1975"
1975,851,0,0,24,14,0,0,1,0,0,1,"851-1975"
1975,852,15754.8388671875,0,30,12,0,0,1,0,0,0,"852-1975"
1975,853,17455.64453125,0,42,12,0,0,1,0,0,0,"853-1975"
1975,854,19693.548828125,0,24,12,0,0,1,0,0,0,"854-1975"
1975,855,19693.548828125,0,40,12,0,0,1,0,0,0,"855-1975"
1975,856,21036.2890625,0,25,17,0,0,1,0,0,0,"856-1975"
1975,857,21578.7578125,0,27,17,0,0,1,0,0,0,"857-1975"
1975,858,17903.2265625,0,24,16,0,0,1,0,0,0,"858-1975"
1975,859,19335.484375,0,25,16,1,0,0,0,0,0,"859-1975"
1975,860,20112.484375,0,53,16,0,0,1,0,0,0,"860-1975"
1975,861,17903.2265625,0,28,12,0,0,1,0,0,0,"861-1975"
1975,862,18655.16015625,0,20,12,0,0,1,0,0,0,"862-1975"
1975,863,20946.7734375,0,26,12,0,0,1,0,0,0,"863-1975"
1975,864,21483.87109375,0,33,12,0,0,1,0,0,0,"864-1975"
1975,865,11637.0966796875,0,24,14,0,0,0,0,0,0,"865-1975"
1975,866,14322.5810546875,0,38,12,1,0,0,0,0,0,"866-1975"
1975,867,17545.16015625,0,27,12,0,0,1,0,0,0,"867-1975"
1975,868,18619.35546875,0,27,16,0,0,1,0,0,0,"868-1975"
1975,869,18798.38671875,0,31,13,0,0,1,0,0,0,"869-1975"
1975,870,18798.38671875,0,26,15,0,0,1,0,0,0,"870-1975"
1975,871,18798.38671875,0,28,16,0,0,1,0,0,0,"871-1975"
1975,872,18977.419921875,0,26,17,0,0,1,0,0,0,"872-1975"
1975,873,18977.419921875,0,52,12,0,0,1,0,0,0,"873-1975"
1975,874,20588.7109375,0,25,12,0,0,1,0,0,0,"874-1975"
1975,875,20767.7421875,0,24,12,0,0,1,0,0,0,"875-1975"
1975,876,21483.87109375,0,41,12,0,0,1,0,0,0,"876-1975"
1975,877,24772.693359375,0,40,12,0,0,1,0,0,0,"877-1975"
1975,878,24772.693359375,0,40,12,0,0,1,0,0,0,"878-1975"
1975,879,25064.515625,0,32,13,0,0,1,0,0,0,"879-1975"
1975,880,25959.677734375,0,24,12,1,0,1,0,0,0,"880-1975"
1975,881,32225.806640625,0,46,12,1,0,1,0,0,0,"881-1975"
1975,882,33658.06640625,0,31,13,0,0,1,0,0,0,"882-1975"
1975,883,21483.87109375,0,25,15,0,0,0,0,0,0,"883-1975"
1975,884,0,0,29,12,0,0,1,0,0,1,"884-1975"
1975,885,14322.5810546875,0,25,14,0,0,0,0,0,0,"885-1975"
1975,886,19693.548828125,0,42,16,0,0,1,0,0,0,"886-1975"
1975,887,23274.193359375,0,24,12,0,0,1,0,0,0,"887-1975"
1975,888,23274.193359375,0,25,14,1,0,1,0,0,0,"888-1975"
1975,889,12174.1943359375,0,44,12,0,0,1,0,0,0,"889-1975"
1975,890,18440.322265625,0,27,12,0,0,0,0,0,0,"890-1975"
1975,891,20588.7109375,0,28,14,0,0,1,0,0,0,"891-1975"
1975,892,21483.87109375,0,33,16,0,0,1,0,0,0,"892-1975"
1975,893,24706.451171875,0,25,16,0,0,1,0,0,0,"893-1975"
1975,894,22379.03125,0,26,12,1,0,1,0,0,0,"894-1975"
1975,895,20366.7109375,0,39,12,0,0,1,0,0,0,"895-1975"
1975,896,20141.12890625,0,31,14,0,0,1,0,0,0,"896-1975"
1975,897,20141.12890625,0,31,14,0,0,1,0,0,0,"897-1975"
1975,898,17903.2265625,0,23,13,1,0,1,0,0,0,"898-1975"
1975,899,21483.87109375,0,42,12,0,0,1,0,0,0,"899-1975"
1975,900,23460.38671875,0,36,14,0,0,1,0,0,0,"900-1975"
1975,901,24169.35546875,0,26,12,0,0,1,0,0,0,"901-1975"
1975,902,24094.16015625,0,46,17,0,0,0,0,0,0,"902-1975"
1975,903,15038.7099609375,0,31,12,0,0,1,0,0,0,"903-1975"
1975,904,20588.7109375,0,27,12,1,0,1,0,0,0,"904-1975"
1975,905,26586.2890625,0,25,12,0,1,1,0,0,0,"905-1975"
1975,906,0,0,42,16,0,0,1,0,0,1,"906-1975"
1975,907,8366.177734375,0,28,12,0,0,1,0,0,0,"907-1975"
1975,908,10562.9033203125,0,28,12,0,0,1,0,0,0,"908-1975"
1975,909,14322.5810546875,0,27,13,0,0,1,0,0,0,"909-1975"
1975,910,14322.5810546875,0,35,12,1,0,1,0,0,0,"910-1975"
1975,911,14322.5810546875,0,35,12,1,0,1,0,0,0,"911-1975"
1975,912,15217.7421875,0,26,12,0,0,1,0,0,0,"912-1975"
1975,913,15754.8388671875,0,19,12,0,0,1,0,0,0,"913-1975"
1975,914,17008.064453125,0,29,12,0,0,1,0,0,0,"914-1975"
1975,915,17903.2265625,0,34,12,1,0,1,0,0,0,"915-1975"
1975,916,18619.35546875,0,28,16,0,0,1,0,0,0,"916-1975"
1975,917,18798.38671875,0,31,16,0,0,1,0,0,0,"917-1975"
1975,918,19210.16015625,0,37,15,1,0,0,0,0,0,"918-1975"
1975,919,19693.548828125,0,40,12,0,0,1,0,0,0,"919-1975"
1975,920,19693.548828125,0,37,12,0,0,1,0,0,0,"920-1975"
1975,921,20230.64453125,0,48,12,0,0,1,0,0,0,"921-1975"
1975,922,20588.7109375,0,43,12,0,0,1,0,0,0,"922-1975"
1975,923,20588.7109375,0,26,16,0,0,1,0,0,0,"923-1975"
1975,924,20588.7109375,0,29,12,0,0,1,0,0,0,"924-1975"
1975,925,21120.435546875,0,27,12,0,0,1,0,0,0,"925-1975"
1975,926,21483.87109375,0,22,14,0,0,1,0,0,0,"926-1975"
1975,927,21483.87109375,0,23,12,0,0,1,0,0,0,"927-1975"
1975,928,21483.87109375,0,21,12,0,0,1,0,0,0,"928-1975"
1975,929,21483.87109375,0,36,12,0,0,1,0,0,0,"929-1975"
1975,930,21483.87109375,0,26,16,0,0,1,0,0,0,"930-1975"
1975,931,21483.87109375,0,33,12,0,0,1,0,0,0,"931-1975"
1975,932,22379.03125,0,37,12,0,0,1,0,0,0,"932-1975"
1975,933,22737.09765625,0,29,16,0,0,0,0,0,0,"933-1975"
1975,934,22916.12890625,0,25,14,0,0,1,0,0,0,"934-1975"
1975,935,23274.193359375,0,27,16,0,0,1,0,0,0,"935-1975"
1975,936,23274.193359375,0,41,17,0,0,1,0,0,0,"936-1975"
1975,937,23274.193359375,0,29,16,0,0,1,0,0,0,"937-1975"
1975,938,23274.193359375,0,34,14,0,0,1,0,0,0,"938-1975"
1975,939,23632.2578125,0,45,12,0,0,1,0,0,0,"939-1975"
1975,940,24885.484375,0,41,12,1,0,1,0,0,0,"940-1975"
1975,941,25959.677734375,0,35,13,1,0,1,0,0,0,"941-1975"
1975,942,25959.677734375,0,23,12,0,0,1,0,0,0,"942-1975"
1975,943,25959.677734375,0,43,17,0,0,0,0,0,0,"943-1975"
1975,944,26138.7109375,0,21,12,0,0,1,0,0,0,"944-1975"
1975,945,26765.322265625,0,22,12,0,0,1,0,0,0,"945-1975"
1975,946,31151.61328125,0,25,17,0,0,1,0,0,0,"946-1975"
1975,947,35806.453125,0,23,16,0,0,1,0,0,0,"947-1975"
1975,948,26854.83984375,0,28,14,0,0,1,0,0,0,"948-1975"
1975,949,21918.919921875,0,44,13,0,0,1,0,0,0,"949-1975"
1975,950,11413.3056640625,0,23,12,0,0,0,0,0,0,"950-1975"
1975,951,21841.935546875,0,39,14,0,0,1,0,0,0,"951-1975"
1975,952,21483.87109375,0,23,12,0,0,1,0,0,0,"952-1975"
1975,953,26353.548828125,0,24,14,1,0,1,0,0,0,"953-1975"
1975,954,24742.2578125,0,24,13,0,1,1,0,0,0,"954-1975"
1975,955,19156.451171875,0,51,12,0,0,1,0,0,0,"955-1975"
1975,956,20409.677734375,0,34,12,0,0,1,0,0,0,"956-1975"
1975,957,20588.7109375,0,27,12,0,0,1,0,0,0,"957-1975"
1975,958,21752.419921875,0,29,17,0,0,1,0,0,0,"958-1975"
1975,959,25959.677734375,0,26,14,1,0,1,0,0,0,"959-1975"
1975,960,5671.74169921875,0,26,13,0,1,1,0,0,0,"960-1975"
1975,961,18798.38671875,0,23,14,0,0,0,0,0,0,"961-1975"
1975,962,22622.515625,0,46,12,0,0,1,0,0,0,"962-1975"
1975,963,25422.580078125,0,27,12,0,0,0,0,0,0,"963-1975"
1975,964,27929.03125,0,30,17,1,0,1,0,0,0,"964-1975"
1975,965,33300,0,25,12,1,0,1,0,0,0,"965-1975"
1975,966,23306.419921875,0,27,14,0,0,1,0,0,0,"966-1975"
1975,967,22379.03125,0,27,17,0,0,1,0,0,0,"967-1975"
1975,968,27544.11328125,0,50,12,0,0,1,0,0,0,"968-1975"
1975,969,27544.11328125,0,50,12,0,0,1,0,0,0,"969-1975"
1975,970,27544.11328125,0,50,12,0,0,1,0,0,0,"970-1975"
1975,971,23881.11328125,0,48,12,0,0,1,0,0,0,"971-1975"
1975,972,22880.322265625,0,24,16,0,0,1,0,0,0,"972-1975"
1975,973,24169.35546875,0,25,12,0,1,1,0,0,0,"973-1975"
1975,974,16385.03125,0,37,12,0,0,1,0,0,0,"974-1975"
1975,975,16385.03125,0,37,12,0,0,1,0,0,0,"975-1975"
1975,976,18619.35546875,0,29,12,1,0,1,0,0,0,"976-1975"
1975,977,20588.7109375,0,27,15,0,0,1,0,0,0,"977-1975"
1975,978,20946.7734375,0,41,12,0,1,1,0,0,0,"978-1975"
1975,979,21483.87109375,0,29,12,0,0,1,0,0,0,"979-1975"
1975,980,21483.87109375,0,27,16,0,0,1,0,0,0,"980-1975"
1975,981,22379.03125,0,44,12,0,0,1,0,0,0,"981-1975"
1975,982,22379.03125,0,26,13,0,0,1,0,0,0,"982-1975"
1975,983,22379.03125,0,34,12,0,0,1,0,0,0,"983-1975"
1975,984,23274.193359375,0,20,12,0,0,1,0,0,0,"984-1975"
1975,985,23274.193359375,0,43,14,0,0,1,0,0,0,"985-1975"
1975,986,25028.7109375,0,47,12,0,1,1,0,0,0,"986-1975"
1975,987,25064.515625,0,31,12,0,0,1,0,0,0,"987-1975"
1975,988,26496.7734375,0,33,12,0,0,1,0,0,0,"988-1975"
1975,989,26854.83984375,0,24,12,1,0,0,0,0,0,"989-1975"
1975,990,30435.484375,0,27,16,0,0,0,0,0,0,"990-1975"
1975,991,33658.06640625,0,23,14,0,0,1,0,0,0,"991-1975"
1975,992,18261.2890625,0,27,17,0,0,1,0,0,0,"992-1975"
1975,993,19693.548828125,0,50,16,0,0,0,0,0,0,"993-1975"
1975,994,24706.451171875,0,22,14,0,0,1,0,0,0,"994-1975"
1975,995,1503.87097167969,0,31,12,1,0,1,0,0,0,"995-1975"
1975,996,18619.35546875,0,34,12,0,0,1,0,0,0,"996-1975"
1975,997,20051.61328125,0,28,12,0,0,1,0,0,0,"997-1975"
1975,998,21483.87109375,0,26,12,0,0,1,0,0,0,"998-1975"
1975,999,21841.935546875,0,46,12,0,0,1,0,0,0,"999-1975"
1975,1000,22379.03125,0,27,17,0,0,1,0,0,0,"1000-1975"
1975,1001,22558.064453125,0,47,13,0,0,1,0,0,0,"1001-1975"
1975,1002,21483.87109375,0,29,17,0,0,1,0,0,0,"1002-1975"
1975,1003,22379.03125,0,24,16,0,0,0,0,0,0,"1003-1975"
1975,1004,23274.193359375,0,30,16,0,0,1,0,0,0,"1004-1975"
1975,1005,24033.2890625,0,23,12,0,0,1,0,0,0,"1005-1975"
1975,1006,0,0,27,15,0,0,1,0,0,1,"1006-1975"
1975,1007,24074.46875,0,25,12,0,0,1,0,0,0,"1007-1975"
1975,1008,26767.11328125,0,26,12,0,0,1,0,0,0,"1008-1975"
1975,1009,0,0,26,12,0,0,1,0,0,1,"1009-1975"
1975,1010,11279.0322265625,0,25,12,0,0,1,0,0,0,"1010-1975"
1975,1011,13785.484375,0,32,12,0,0,1,0,0,0,"1011-1975"
1975,1012,13964.515625,0,32,12,0,1,1,0,0,0,"1012-1975"
1975,1013,14322.5810546875,0,50,16,0,0,0,0,0,0,"1013-1975"
1975,1014,14322.5810546875,0,25,13,0,0,0,0,0,0,"1014-1975"
1975,1015,14322.5810546875,0,33,12,1,0,1,0,0,0,"1015-1975"
1975,1016,15038.7099609375,0,27,12,0,0,1,0,0,0,"1016-1975"
1975,1017,16112.9033203125,0,28,16,1,0,1,0,0,0,"1017-1975"
1975,1018,16112.9033203125,0,28,12,0,0,1,0,0,0,"1018-1975"
1975,1019,16112.9033203125,0,38,12,0,0,1,0,0,0,"1019-1975"
1975,1020,17903.2265625,0,31,12,0,0,1,0,0,0,"1020-1975"
1975,1021,18798.38671875,0,28,12,0,0,1,0,0,0,"1021-1975"
1975,1022,19421.419921875,0,43,12,1,0,1,0,0,0,"1022-1975"
1975,1023,19693.548828125,0,37,17,1,0,1,0,0,0,"1023-1975"
1975,1024,19693.548828125,0,37,17,1,0,1,0,0,0,"1024-1975"
1975,1025,19854.677734375,0,23,12,0,0,1,0,0,0,"1025-1975"
1975,1026,20588.7109375,0,55,12,0,0,1,0,0,0,"1026-1975"
1975,1027,20588.7109375,0,34,17,0,0,1,0,0,0,"1027-1975"
1975,1028,20946.7734375,0,28,17,0,0,1,0,0,0,"1028-1975"
1975,1029,21483.87109375,0,31,14,0,0,1,0,0,0,"1029-1975"
1975,1030,21483.87109375,0,28,12,0,0,1,0,0,0,"1030-1975"
1975,1031,21483.87109375,0,25,12,0,1,1,0,0,0,"1031-1975"
1975,1032,21483.87109375,0,54,15,0,0,1,0,0,0,"1032-1975"
1975,1033,21483.87109375,0,42,12,1,0,0,0,0,0,"1033-1975"
1975,1034,21483.87109375,0,35,12,0,0,1,0,0,0,"1034-1975"
1975,1035,21483.87109375,0,27,13,0,0,0,0,0,0,"1035-1975"
1975,1036,21483.87109375,0,45,12,0,0,1,0,0,0,"1036-1975"
1975,1037,21483.87109375,0,26,12,1,0,1,0,0,0,"1037-1975"
1975,1038,21483.87109375,0,28,16,0,0,1,0,0,0,"1038-1975"
1975,1039,21483.87109375,0,30,16,0,0,1,0,0,0,"1039-1975"
1975,1040,21483.87109375,0,24,12,0,1,1,0,0,0,"1040-1975"
1975,1041,22020.96875,0,26,14,0,0,1,0,0,0,"1041-1975"
1975,1042,22379.03125,0,35,14,0,0,1,0,0,0,"1042-1975"
1975,1043,22379.03125,0,42,17,0,0,1,0,0,0,"1043-1975"
1975,1044,22379.03125,0,42,17,0,0,1,0,0,0,"1044-1975"
1975,1045,22379.03125,0,28,16,0,0,1,0,0,0,"1045-1975"
1975,1046,22379.03125,0,28,12,0,0,1,0,0,0,"1046-1975"
1975,1047,22558.064453125,0,27,14,0,0,1,0,0,0,"1047-1975"
1975,1048,22737.09765625,0,35,16,0,0,1,0,0,0,"1048-1975"
1975,1049,22916.12890625,0,55,12,0,0,1,0,0,0,"1049-1975"
1975,1050,23274.193359375,0,36,14,0,0,1,0,0,0,"1050-1975"
1975,1051,23274.193359375,0,42,16,0,1,1,0,0,0,"1051-1975"
1975,1052,23274.193359375,0,22,12,0,0,1,0,0,0,"1052-1975"
1975,1053,23274.193359375,0,33,12,1,0,1,0,0,0,"1053-1975"
1975,1054,23274.193359375,0,38,12,0,0,1,0,0,0,"1054-1975"
1975,1055,23274.193359375,0,48,16,0,0,1,0,0,0,"1055-1975"
1975,1056,23274.193359375,0,48,16,0,0,1,0,0,0,"1056-1975"
1975,1057,23456.806640625,0,25,13,0,0,1,0,0,0,"1057-1975"
1975,1058,24169.35546875,0,23,14,0,0,1,0,0,0,"1058-1975"
1975,1059,24706.451171875,0,31,16,0,0,1,0,0,0,"1059-1975"
1975,1060,24885.484375,0,26,12,0,0,1,0,0,0,"1060-1975"
1975,1061,25064.515625,0,32,12,0,0,1,0,0,0,"1061-1975"
1975,1062,25064.515625,0,29,13,0,0,1,0,0,0,"1062-1975"
1975,1063,25064.515625,0,29,13,0,0,1,0,0,0,"1063-1975"
1975,1064,25243.548828125,0,30,16,0,0,1,0,0,0,"1064-1975"
1975,1065,25565.806640625,0,47,14,1,0,1,0,0,0,"1065-1975"
1975,1066,25601.61328125,0,51,12,1,0,1,0,0,0,"1066-1975"
1975,1067,25780.64453125,0,26,14,0,0,1,0,0,0,"1067-1975"
1975,1068,25959.677734375,0,32,16,0,0,1,0,0,0,"1068-1975"
1975,1069,26496.7734375,0,35,14,0,0,1,0,0,0,"1069-1975"
1975,1070,26496.7734375,0,35,14,0,0,1,0,0,0,"1070-1975"
1975,1071,26854.83984375,0,54,12,0,0,1,0,0,0,"1071-1975"
1975,1072,26854.83984375,0,55,12,0,0,1,0,0,0,"1072-1975"
1975,1073,26854.83984375,0,55,12,0,0,1,0,0,0,"1073-1975"
1975,1074,26854.83984375,0,38,12,0,0,1,0,0,0,"1074-1975"
1975,1075,26854.83984375,0,25,12,0,0,0,0,0,0,"1075-1975"
1975,1076,28645.16015625,0,30,12,0,0,1,0,0,0,"1076-1975"
1975,1077,29003.2265625,0,25,17,0,0,1,0,0,0,"1077-1975"
1975,1078,31509.677734375,0,39,12,0,0,0,0,0,0,"1078-1975"
1975,1079,32225.806640625,0,28,14,0,0,1,0,0,0,"1079-1975"
1975,1080,32225.806640625,0,47,12,1,0,1,0,0,0,"1080-1975"
1975,1081,35448.38671875,0,39,17,0,0,1,0,0,0,"1081-1975"
1975,1082,35806.453125,0,49,12,0,0,1,0,0,0,"1082-1975"
1975,1083,50129.03125,0,21,12,0,0,1,0,0,0,"1083-1975"
1975,1084,20767.7421875,0,31,14,0,0,1,0,0,0,"1084-1975"
1975,1085,21483.87109375,0,27,12,0,0,1,0,0,0,"1085-1975"
1975,1086,22200,0,37,12,0,0,1,0,0,0,"1086-1975"
1975,1087,22379.03125,0,51,12,0,0,1,0,0,0,"1087-1975"
1975,1088,26854.83984375,0,29,12,0,0,1,0,0,0,"1088-1975"
1975,1089,29540.322265625,0,27,14,0,0,1,0,0,0,"1089-1975"
1975,1090,1790.32263183594,0,24,13,0,0,1,0,0,0,"1090-1975"
1975,1091,24812.080078125,0,32,12,0,0,1,0,0,0,"1091-1975"
1975,1092,25601.61328125,0,31,17,0,0,1,0,0,0,"1092-1975"
1975,1093,12532.2578125,0,46,12,0,0,0,0,0,0,"1093-1975"
1975,1094,23274.193359375,0,40,15,0,1,1,0,0,0,"1094-1975"
1975,1095,7161.29052734375,0,27,16,0,0,1,0,0,0,"1095-1975"
1975,1096,22200,0,27,17,0,0,1,0,0,0,"1096-1975"
1975,1097,22379.03125,0,28,14,0,0,1,0,0,0,"1097-1975"
1975,1098,24527.419921875,0,29,17,0,0,1,0,0,0,"1098-1975"
1975,1099,25064.515625,0,36,13,0,0,1,0,0,0,"1099-1975"
1975,1100,26854.83984375,0,23,12,0,0,1,0,0,0,"1100-1975"
1975,1101,18261.2890625,0,28,12,0,0,1,0,0,0,"1101-1975"
1975,1102,15217.7421875,0,28,12,0,0,1,0,0,0,"1102-1975"
1975,1103,22200,0,34,12,0,0,1,0,0,0,"1103-1975"
1975,1104,14322.5810546875,0,41,12,0,0,1,0,0,0,"1104-1975"
1975,1105,18261.2890625,0,25,13,0,0,1,0,0,0,"1105-1975"
1975,1106,21483.87109375,0,45,12,0,0,1,0,0,0,"1106-1975"
1975,1107,21483.87109375,0,45,12,1,0,1,0,0,0,"1107-1975"
1975,1108,21483.87109375,0,41,12,0,0,1,0,0,0,"1108-1975"
1975,1109,21841.935546875,0,35,16,0,0,0,0,0,0,"1109-1975"
1975,1110,23274.193359375,0,35,13,1,0,1,0,0,0,"1110-1975"
1975,1111,23453.2265625,0,29,16,0,0,1,0,0,0,"1111-1975"
1975,1112,23868.580078125,0,28,13,0,0,1,0,0,0,"1112-1975"
1975,1113,23990.322265625,0,35,13,0,0,1,0,0,0,"1113-1975"
1975,1114,24169.35546875,0,35,16,0,0,1,0,0,0,"1114-1975"
1975,1115,25064.515625,0,30,12,0,0,1,0,0,0,"1115-1975"
1975,1116,25064.515625,0,29,12,0,0,1,0,0,0,"1116-1975"
1975,1117,25717.984375,0,26,14,1,0,1,0,0,0,"1117-1975"
1975,1118,26460.96875,0,28,16,0,0,1,0,0,0,"1118-1975"
1975,1119,26854.83984375,0,30,16,0,0,1,0,0,0,"1119-1975"
1975,1120,26854.83984375,0,26,17,0,0,0,0,0,0,"1120-1975"
1975,1121,26854.83984375,0,22,13,0,0,1,0,0,0,"1121-1975"
1975,1122,26854.83984375,0,22,12,0,0,1,0,0,0,"1122-1975"
1975,1123,27750,0,26,16,0,0,0,0,0,0,"1123-1975"
1975,1124,29355.919921875,0,43,12,1,0,1,0,0,0,"1124-1975"
1975,1125,34016.12890625,0,43,13,1,0,1,0,0,0,"1125-1975"
1975,1126,18082.2578125,0,48,16,0,0,1,0,0,0,"1126-1975"
1975,1127,15217.7421875,0,45,12,0,0,1,0,0,0,"1127-1975"
1975,1128,22558.064453125,0,27,12,1,0,1,0,0,0,"1128-1975"
1975,1129,23274.193359375,0,44,17,0,0,1,0,0,0,"1129-1975"
1975,1130,25422.580078125,0,26,16,0,0,1,0,0,0,"1130-1975"
1975,1131,26854.83984375,0,54,16,0,0,1,0,0,0,"1131-1975"
1975,1132,26854.83984375,0,54,16,0,0,1,0,0,0,"1132-1975"
1975,1133,26854.83984375,0,54,16,0,0,1,0,0,0,"1133-1975"
1975,1134,27750,0,29,12,0,0,1,0,0,0,"1134-1975"
1975,1135,21594.87109375,0,22,12,0,0,1,0,0,0,"1135-1975"
1975,1136,25064.515625,0,39,17,0,0,1,0,0,0,"1136-1975"
1975,1137,24527.419921875,0,35,16,0,0,1,0,0,0,"1137-1975"
1975,1138,27929.03125,0,44,12,0,0,1,0,0,0,"1138-1975"
1975,1139,25064.515625,0,32,16,0,0,1,0,0,0,"1139-1975"
1975,1140,19693.548828125,0,27,17,0,0,1,0,0,0,"1140-1975"
1975,1141,19693.548828125,0,27,17,0,0,1,0,0,0,"1141-1975"
1975,1142,23274.193359375,0,26,12,0,0,1,0,0,0,"1142-1975"
1975,1143,24169.35546875,0,46,12,0,0,1,0,0,0,"1143-1975"
1975,1144,25601.61328125,0,25,16,0,0,0,0,0,0,"1144-1975"
1975,1145,26854.83984375,0,35,12,0,0,1,0,0,0,"1145-1975"
1975,1146,26854.83984375,0,33,16,0,0,1,0,0,0,"1146-1975"
1975,1147,30793.548828125,0,26,16,0,0,1,0,0,0,"1147-1975"
1975,1148,23274.193359375,0,26,12,1,0,1,0,0,0,"1148-1975"
1975,1149,18798.38671875,0,20,12,0,0,1,0,0,0,"1149-1975"
1975,1150,17953.35546875,0,49,12,0,0,1,0,0,0,"1150-1975"
1975,1151,18798.38671875,0,25,13,0,0,1,0,0,0,"1151-1975"
1975,1152,19693.548828125,0,28,12,1,0,0,0,0,0,"1152-1975"
1975,1153,19693.548828125,0,28,13,0,0,1,0,0,0,"1153-1975"
1975,1154,21483.87109375,0,35,12,1,0,1,0,0,0,"1154-1975"
1975,1155,21483.87109375,0,27,12,0,0,0,0,0,0,"1155-1975"
1975,1156,21483.87109375,0,44,12,0,0,1,0,0,0,"1156-1975"
1975,1157,21483.87109375,0,23,12,0,1,1,0,0,0,"1157-1975"
1975,1158,22379.03125,0,32,12,1,0,1,0,0,0,"1158-1975"
1975,1159,22737.09765625,0,24,12,0,0,1,0,0,0,"1159-1975"
1975,1160,23095.16015625,0,27,12,0,0,1,0,0,0,"1160-1975"
1975,1161,23274.193359375,0,46,12,0,0,1,0,0,0,"1161-1975"
1975,1162,23274.193359375,0,31,12,0,0,1,0,0,0,"1162-1975"
1975,1163,24169.35546875,0,27,15,1,0,0,0,0,0,"1163-1975"
1975,1164,24169.35546875,0,51,16,0,0,0,0,0,0,"1164-1975"
1975,1165,25064.515625,0,43,12,1,0,1,0,0,0,"1165-1975"
1975,1166,25422.580078125,0,32,16,1,0,1,0,0,0,"1166-1975"
1975,1167,25780.64453125,0,37,12,0,0,0,0,0,0,"1167-1975"
1975,1168,25780.64453125,0,37,12,0,0,0,0,0,0,"1168-1975"
1975,1169,25959.677734375,0,30,12,0,0,1,0,0,0,"1169-1975"
1975,1170,26695.5,0,45,12,1,0,1,0,0,0,"1170-1975"
1975,1171,26695.5,0,45,12,1,0,1,0,0,0,"1171-1975"
1975,1172,26854.83984375,0,49,17,0,0,1,0,0,0,"1172-1975"
1975,1173,26854.83984375,0,49,17,0,0,1,0,0,0,"1173-1975"
1975,1174,26854.83984375,0,26,17,0,0,1,0,0,0,"1174-1975"
1975,1175,30435.484375,0,37,13,0,0,1,0,0,0,"1175-1975"
1975,1176,30435.484375,0,44,17,0,0,1,0,0,0,"1176-1975"
1975,1177,31330.64453125,0,30,17,0,0,1,0,0,0,"1177-1975"
1975,1178,32225.806640625,0,51,12,0,0,1,0,0,0,"1178-1975"
1975,1179,18091.2109375,0,28,17,0,0,1,0,0,0,"1179-1975"
1975,1180,28287.09765625,0,29,16,0,0,1,0,0,0,"1180-1975"
1975,1181,20409.677734375,0,40,12,0,0,1,0,0,0,"1181-1975"
1975,1182,0,0,34,16,0,0,1,0,0,1,"1182-1975"
1975,1183,20588.7109375,0,51,12,0,0,1,0,0,0,"1183-1975"
1975,1184,22379.03125,0,26,16,0,0,1,0,0,0,"1184-1975"
1975,1185,23274.193359375,0,46,12,0,0,1,0,0,0,"1185-1975"
1975,1186,28645.16015625,0,45,14,0,0,1,0,0,0,"1186-1975"
1975,1187,28645.16015625,0,49,12,0,0,1,0,0,0,"1187-1975"
1975,1188,31790.7578125,0,26,16,0,0,0,0,0,0,"1188-1975"
1975,1189,28645.16015625,0,30,16,0,0,1,0,0,0,"1189-1975"
1975,1190,0,0,50,12,0,0,1,0,0,1,"1190-1975"
1975,1191,21483.87109375,0,25,12,0,0,0,0,0,0,"1191-1975"
1975,1192,29540.322265625,0,27,17,0,0,0,0,0,0,"1192-1975"
1975,1193,65160.58203125,0,46,16,0,0,1,0,0,0,"1193-1975"
1975,1194,65160.58203125,0,46,16,0,0,1,0,0,0,"1194-1975"
1975,1195,14322.5810546875,0,43,12,1,0,1,0,0,0,"1195-1975"
1975,1196,18798.38671875,0,27,12,1,0,1,0,0,0,"1196-1975"
1975,1197,23274.193359375,0,22,12,0,0,0,0,0,0,"1197-1975"
1975,1198,23990.322265625,0,55,12,0,0,1,0,0,0,"1198-1975"
1975,1199,25064.515625,0,53,12,0,0,1,0,0,0,"1199-1975"
1975,1200,25959.677734375,0,44,12,0,0,1,0,0,0,"1200-1975"
1975,1201,25959.677734375,0,47,13,0,0,1,0,0,0,"1201-1975"
1975,1202,26496.7734375,0,46,14,0,0,1,0,0,0,"1202-1975"
1975,1203,26836.935546875,0,25,12,0,0,1,0,0,0,"1203-1975"
1975,1204,26854.83984375,0,31,15,1,0,0,0,0,0,"1204-1975"
1975,1205,26854.83984375,0,28,16,0,0,1,0,0,0,"1205-1975"
1975,1206,26854.83984375,0,40,16,0,0,1,0,0,0,"1206-1975"
1975,1207,26854.83984375,0,40,16,0,0,1,0,0,0,"1207-1975"
1975,1208,26858.419921875,0,28,12,0,0,1,0,0,0,"1208-1975"
1975,1209,27250.5,0,29,15,0,0,1,0,0,0,"1209-1975"
1975,1210,27499.35546875,0,42,16,0,0,1,0,0,0,"1210-1975"
1975,1211,27570.96875,0,30,15,0,0,1,0,0,0,"1211-1975"
1975,1212,27750,0,39,12,0,0,1,0,0,0,"1212-1975"
1975,1213,28197.580078125,0,30,16,0,0,1,0,0,0,"1213-1975"
1975,1214,30077.419921875,0,50,12,0,0,1,0,0,0,"1214-1975"
1975,1215,28503.7265625,0,29,17,0,0,0,0,0,0,"1215-1975"
1975,1216,19693.548828125,0,29,15,0,0,1,0,0,0,"1216-1975"
1975,1217,29540.322265625,0,27,12,0,0,1,0,0,0,"1217-1975"
