black,hispanic,married,nodegree,treat,age,re74,re75,re78
1,0,1,1,1,39,15683.219616114595,8868.112012425783,30286.837385848896
0,0,1,0,1,29,39276.06943647776,34555.973991882944,28085.275596246996
1,0,1,1,0,41,7530.463937743478,3793.755570986932,11492.138732135105
0,0,1,0,0,25,44347.21363026402,50257.92471264454,36773.47829088029
0,0,1,0,0,37,0.0,0.0,0.0
0,0,1,0,1,37,18698.574951564122,8354.817833690297,28025.168659234332
0,0,0,0,1,23,27054.794201364188,18196.580085392514,30129.40778157709
0,0,1,0,0,39,8577.875976580784,17448.8181141892,26081.107454171906
0,0,0,0,0,27,37784.23742540101,42189.25437867638,59937.563697479985
0,0,1,0,0,25,2639.135594472449,0.0,15340.85286833707
0,0,1,0,0,44,14032.298069877977,13190.532857531845,13901.314790391221
0,0,0,0,0,47,35898.79021018377,35888.36070228526,49996.50842542584
0,0,1,0,0,42,35184.56760501068,39041.05630022894,35259.63822713907
1,0,0,0,1,18,1281.2085107638868,7280.947342677431,19114.5220614913
0,0,0,0,0,35,30445.482706058083,22228.05615958107,37445.49621988963
0,1,1,1,0,49,14020.092134839173,21057.415068139282,7614.164631981266
0,0,1,0,0,39,26680.338693673755,19361.652359329357,50246.48314687409
0,0,1,0,0,28,19623.683116814274,3817.703643806446,7138.011521654382
0,0,1,1,0,37,32169.198522478735,24932.696081984173,37451.09831230891
0,0,0,0,1,23,21112.46345009712,19585.417502371696,25660.133465322724
0,0,1,0,0,45,31630.619738907924,25194.65690401026,36847.74467377653
0,0,1,0,0,38,24022.766719950072,16780.131540806855,39137.87959065549
0,0,1,1,1,53,8785.782039440515,5986.858917647232,17120.747737124115
0,1,0,1,1,55,25665.282656816275,28233.266855117483,20574.91061207784
0,0,1,0,0,24,18598.36033530264,13368.940990827778,15854.309644701996
1,0,1,1,1,25,0.0,3766.0051832911613,5120.785729480007
0,0,0,1,1,21,15047.081083073514,24520.356174839828,19935.170267672584
0,0,0,0,0,29,1234.0584391422417,0.0,0.0
0,0,1,1,1,60,33562.597105660236,14266.466692458256,29691.915445125112
0,0,1,0,0,46,40082.33440758605,26871.403762472528,31762.34167903824
0,0,0,0,0,23,17553.495026805514,11093.4419620354,47403.39156110959
0,0,1,0,0,40,57079.04963747243,44393.22458308817,23405.638066570504
0,0,1,1,1,49,9340.865677559263,13045.241335989755,20606.282904668995
0,0,0,0,0,24,14572.974108638455,19967.572035770736,32248.715728449002
0,0,1,0,0,29,14150.896429192231,15416.650574847987,5083.42195767221
0,0,0,1,1,40,18468.780918797893,20588.899985738863,26535.992330831577
0,0,0,0,1,20,37237.443506500415,35749.620281598174,81034.59615058974
1,0,0,1,1,43,11157.737680957336,15141.693744713128,26411.822419907105
0,0,1,0,0,18,10085.24826376855,15041.097832772599,11585.766455879952
0,0,1,1,1,40,14573.263709331637,17582.038516074095,18563.452896233564
0,0,1,0,0,40,378.47244821194545,12723.900905029943,0.0
0,0,0,1,1,26,19722.1524926943,23616.877373911615,28974.35071663113
0,0,1,1,1,49,14417.367171248601,27408.934247551857,38511.762362795496
0,0,1,0,0,54,34367.72841595461,26528.094313126334,14163.352365988123
0,0,0,0,0,35,22332.111331475593,32030.54573249291,29638.763835403264
0,0,0,0,1,20,34004.55016838432,33916.910667136995,49964.41893621892
0,0,1,0,0,29,25501.085085652183,4636.642698860163,3792.6011927696345
0,0,1,0,0,33,1496.3706460372778,8351.835123624653,21587.410247071788
0,0,1,0,0,32,27516.4221691971,29350.901484296315,23389.849172973976
0,0,1,1,1,41,26445.669356979928,19851.673664921556,36599.14877483667
0,0,1,0,1,29,17639.342472554268,21625.634858561498,38322.42864155285
0,0,1,1,1,25,16441.73944890129,24587.353146750786,23957.012152607538
0,0,0,0,0,17,1616.9358454034518,0.0,4689.857668903052
0,0,1,0,0,51,55441.894206553414,52835.276818127175,54926.48666049795
1,0,0,0,1,25,26983.04858234696,30387.47709518894,35146.5479408682
0,0,1,0,1,43,11330.539809778962,11687.472223776607,23733.06369452331
0,0,1,0,0,36,39782.22348834703,42252.69312833485,53331.24443388563
0,0,1,0,0,28,13844.82387916464,8784.980100907609,4961.707866888351
1,0,1,0,0,28,9145.939294232008,10238.749819110695,13480.282209138528
0,0,1,0,0,37,40637.9213617357,41453.57754237934,42490.98971314839
0,0,1,0,0,48,29740.30567207958,49928.711663854374,30482.196714363905
0,0,1,0,0,33,12402.265791650645,4192.226424606804,26943.871073342398
0,0,1,1,0,28,12627.928812704187,24818.271303023732,19133.484845818937
0,0,1,0,1,35,10364.359406565412,14105.651721963904,20478.084330640675
0,0,1,1,1,41,3383.069436007605,0.0,22891.26816367947
1,0,1,1,1,46,4629.534349887618,10620.017563886038,11649.167279779198
0,0,1,1,1,44,12806.568231272478,10713.933866649775,19609.80433758678
1,0,1,0,0,32,23653.6728857834,30412.59832484233,33116.21504910692
0,0,1,0,0,45,16650.18841667793,29811.162456415088,17923.238040003438
0,0,1,1,0,41,18493.881871505804,12302.534653375138,23042.903397502636
0,0,1,0,0,39,17163.663918129576,2640.5255139447218,7401.975231581389
1,0,1,1,1,38,11138.361617738818,16680.92652495294,15326.22653300959
0,0,1,0,0,37,37007.1011320778,34851.98131073478,21896.29116112276
0,0,1,0,1,31,16345.420271288363,22439.3530291821,38865.090541585014
0,0,0,0,1,32,24123.157602058585,23373.487326644477,40926.248313386575
0,0,1,0,0,26,58626.83227103256,63527.92879708775,65512.930481068775
0,0,1,0,0,43,7986.616410912757,13409.82477836965,8915.422003522963
0,1,1,1,1,31,0.0,0.0,4805.635843405166
1,0,0,0,1,21,0.0,0.0,7962.468235074776
0,0,0,0,0,37,13158.604761254895,9053.964087499391,19059.8194584493
0,0,1,1,0,41,12564.955294072897,0.0,0.0
0,0,0,0,0,22,11233.78038527943,25623.90529584113,39434.89364433591
0,0,1,1,1,48,21848.771322575143,17368.816801682584,23013.147508733568
0,0,1,1,0,52,4600.453966919966,6426.891824137352,0.0
0,0,1,1,0,36,26911.949987565822,8624.839325311792,23809.91500078252
0,0,1,0,0,41,29114.761727917376,41147.285596445676,48873.90817235181
0,0,1,1,1,52,16297.065399424095,12898.86024831321,14325.524596209332
0,0,1,1,1,56,20665.25241919093,19306.184598174208,17594.826379137947
0,0,1,1,0,46,12908.100963757552,10181.736001451482,16067.491143389225
0,1,1,0,0,20,0.0,0.0,0.0
0,0,1,0,0,32,40095.59951685697,30728.245537090923,39202.251141164896
1,0,1,0,1,35,36491.773124673746,29868.397371249608,35984.83481736312
0,0,1,1,1,55,12959.134208911566,0.0,4469.8196649162355
0,0,1,0,1,23,3161.811086607744,5827.508724541429,7195.850989773108
1,0,1,0,0,44,29792.816813825775,25192.254319455522,31822.535469411334
0,0,1,0,1,46,13674.408209901732,9077.976666491122,6278.107111033709
0,0,1,1,1,30,10504.721128459441,27791.8483504723,37395.61085754097
0,0,0,1,1,24,27462.64031079616,16109.041771054352,28984.96876977773
0,0,1,1,0,48,23451.654644351514,20345.6571556354,23066.8576905261
1,0,0,1,1,20,24883.653006879824,17967.810335878512,18576.487496542577
1,0,1,0,0,24,12064.238302147933,18830.03610949789,21633.676575112015
0,0,1,0,0,39,15744.99414095156,10849.13579222623,8855.03999580645
0,0,1,0,0,58,31013.312184614937,19790.093197286864,25016.71631539217
1,0,0,0,0,24,6390.644950672648,11948.286933228494,19646.7329777254
0,0,1,0,0,51,16478.376655873042,10010.421495912082,36705.82278684377
1,0,1,0,1,36,15441.89424610396,18512.378633788056,34755.83737704125
1,0,0,0,1,23,12210.936932931498,8787.334220567518,10498.890325347595
0,0,0,0,0,30,48287.01684079376,44907.54401517009,26905.93475441191
0,0,0,0,1,24,20525.807616319915,23493.665521134648,51575.22886428317
0,0,0,0,0,23,39595.91869798296,27849.246285060977,31519.32214694903
0,0,1,0,0,30,29196.573919018832,26906.54175324899,44756.034277092185
0,1,1,1,0,36,17224.413344647677,6653.707697915455,19232.578994084197
0,0,1,1,1,42,0.0,0.0,5069.941198440126
0,0,1,1,1,40,18070.720864984716,18058.552539451364,33008.593148196334
1,0,1,0,1,38,26852.006665925685,31236.90571559529,45619.221966100784
0,0,1,1,0,44,12539.144559398348,18385.69989776062,13382.285228804647
0,0,1,1,1,52,19735.76280407662,10244.564765270148,11597.98177154492
0,0,1,0,0,39,26185.23709943374,23472.533561702865,14647.284602976075
1,0,1,0,0,35,25738.31361725217,14204.771990736714,12626.565917956235
1,0,1,1,1,23,20991.783798501463,15648.664641727622,33944.54137882977
0,0,1,0,0,20,24266.37118643142,17953.618045046307,33557.344870131965
0,0,1,0,0,34,9156.434081784599,12129.43675618902,9475.402409413904
0,0,1,0,1,30,33088.07615690859,29489.8345169564,17708.57590321448
0,0,1,1,1,47,15065.071506193754,18046.507872826907,29436.677080655503
1,0,1,0,0,28,1680.799374093429,7686.132903142237,5091.673781125337
0,0,1,0,1,41,21941.87227921434,15617.136580164344,33133.59384713203
1,0,1,0,1,39,25079.81833179194,9946.146239899988,38635.61995402354
1,0,1,1,1,40,10431.60289879589,5573.0493293926675,6715.074054355223
0,0,1,0,0,45,1036.1729065707623,12584.8619568748,26734.01017988035
1,0,0,0,0,25,9348.097397362219,11826.806469110586,14527.673347238084
0,0,1,0,0,37,7739.910975541485,13384.537591612561,13117.14969831703
1,0,1,1,1,38,16910.052867326434,15891.542015263942,26223.50918751689
0,0,1,0,1,41,41124.834333875406,27658.57863835767,56440.75671544883
0,0,1,1,1,35,8682.278764159822,4905.034910122087,4768.841203414769
0,0,1,0,0,41,2284.209829864958,12458.247999692516,9817.622633555568
0,0,1,0,0,32,23592.487688625635,16916.602423437445,23158.534914020733
0,0,1,0,0,40,42520.401152785635,35625.89342603157,43162.904929574404
1,0,1,1,1,39,4942.80234030942,7783.3815288742735,10967.140197007742
0,0,0,0,0,23,23442.099911885274,28563.346903029444,19164.367837259277
0,0,1,0,1,34,29985.936780303502,33553.89370137717,30673.342807307672
1,0,1,1,1,35,0.0,0.0,6513.335036543996
0,0,0,0,0,28,6789.317048391797,23312.151724160824,22314.32593693837
0,0,0,0,1,36,39650.7890625383,51755.57740213613,58981.390436178786
0,0,1,0,0,44,16959.990375622252,27993.410824259256,22835.180482596228
0,0,1,0,0,56,16176.52874729775,19190.001294538568,18965.180841078327
0,0,1,1,1,21,9704.655896530896,15690.213381096819,24400.988691025457
0,0,1,1,0,60,30020.482464438363,24636.89924280582,25690.885461161157
1,0,0,0,1,28,0.0,1581.5116747659122,16651.420486177954
0,0,0,0,1,38,40627.852896612516,48683.525682086416,43082.42578248525
0,0,1,0,1,40,8229.052452529148,14965.338517475091,38512.18295758887
0,0,1,0,0,38,7960.469943860055,10942.010220068078,21951.52825636923
0,0,1,0,1,53,32784.05566821599,33616.64964078791,45357.534946274114
0,0,1,1,1,54,24879.396837182725,25650.114795821544,41033.39216671857
0,0,1,0,0,27,24992.434045076658,22429.953223644618,10671.018034099967
0,0,1,0,0,36,7424.465137407555,15385.051978818974,0.0
1,0,1,1,1,43,11134.073716269815,11678.325127077986,25532.056727583345
0,0,1,0,0,32,0.0,0.0,0.0
0,0,1,0,0,51,20921.301653887796,26704.73572924998,30489.983075586482
0,0,1,1,1,28,0.0,0.0,26374.58254080808
1,0,1,0,0,34,25733.47088403983,18799.615599003773,13275.475329396639
0,0,1,0,0,31,24040.789301264493,10692.965357494162,7991.128384836022
0,0,1,0,1,32,19650.67807966116,16260.733327508933,11103.701320167846
0,0,1,0,0,32,21248.519818332887,9178.260831458847,24413.357135195467
1,0,1,1,1,31,12383.314685185835,6093.735400573702,18156.13907594239
0,0,1,1,1,30,18537.18275928669,6089.795591485339,14198.86025141769
1,0,0,1,1,28,19640.127825800082,19764.131732745715,29263.578433089053
0,0,1,0,0,32,51583.51354129177,46446.47773865503,50612.71453169309
0,0,1,1,1,37,20684.823846053776,12241.763707134844,28320.00805791567
0,0,1,0,1,33,18475.62513093168,2873.486139572309,16525.98477224376
0,0,1,1,1,28,600.6224483067454,0.0,7714.700278140435
0,0,1,0,0,53,34065.96650861087,32434.408437793012,27556.630040884833
0,0,1,1,0,37,8220.96182346928,13872.955177741736,33294.08598925527
0,0,1,0,0,29,9499.339797482555,18646.55543215952,6750.748905655721
1,0,1,1,1,37,3984.646416083435,2803.3713769862406,13235.499251534911
1,0,1,0,1,40,17682.5636403018,10025.904845479123,30794.132887917745
1,0,1,1,1,45,31056.968878625295,28422.56540869661,28889.977247336785
1,0,1,0,0,23,26367.950032617136,23913.864162904836,28037.763097143743
1,0,0,1,1,17,16292.957048561142,13861.63654423979,10045.79237028852
0,0,1,0,1,41,31339.782031374012,35491.3319477599,34078.30650260448
0,0,1,0,0,49,16052.530307898305,11552.508227888624,9125.858190247574
0,0,1,1,1,59,9666.530181482287,465.46423126859736,21465.834593554842
0,0,1,0,0,51,20369.11432435638,19493.01250049799,15095.135802701556
1,0,1,0,0,21,12758.027645235008,20114.13112217911,6005.922056268853
0,0,0,0,0,33,19372.7937264631,7407.490864233649,17852.725348894503
1,0,1,1,0,46,5540.351040361019,8498.499207833822,2937.4839190610255
0,0,1,1,1,43,534.8166558599005,3025.52387771097,18203.913801651175
1,0,1,1,0,47,10305.607271156277,8589.925640974656,4588.022766494047
0,0,1,0,0,53,18375.19590072962,13630.532821402121,6653.413877597526
0,0,0,1,1,32,2266.708954368569,13082.38289111543,21698.90098773878
0,0,1,0,0,35,46527.999259445955,31456.452090923947,27751.159125926875
0,0,1,0,0,30,21248.353021865827,8028.514202712993,9331.919291128204
0,1,1,0,0,38,34510.014906639255,20819.20166040038,56056.122845163314
0,0,0,1,1,59,20568.49170763975,35919.12801763136,56939.81982687584
0,0,1,0,0,30,21741.821960855665,14621.163908102066,22568.449528424768
0,0,1,0,0,28,2350.4686852907653,0.0,13966.510738642117
1,0,1,1,1,29,5984.859995154226,7987.213571821513,22504.785192286727
0,0,1,0,1,52,28079.92720264472,36358.095957003025,53372.257860377584
0,0,1,0,0,36,8668.149458774853,23744.484238540652,17548.834976126946
0,0,1,1,1,30,3623.8215613757875,0.0,4956.178600758247
0,0,1,0,0,35,26303.548500392037,35020.7069877786,44641.279815164264
0,0,1,0,0,43,0.0,0.0,6161.005185349313
0,0,1,1,1,26,27461.430604772453,28935.21064081893,24809.099284997916
0,1,1,1,1,31,26966.176685136405,15855.977260857348,28341.183677975194
0,0,1,1,0,45,20707.01122120586,17377.184464017188,13533.646705502295
0,0,1,1,0,32,10662.931891506889,12480.33710981059,15986.284219312174
0,0,1,1,0,47,10060.27414272204,19448.17584900999,24679.473521303444
0,0,1,0,1,33,40405.97534224577,39224.38173102412,52828.331276521494
0,0,0,0,0,17,12058.95266981158,22243.838203017152,18066.089410776498
0,0,0,0,1,20,12299.227483186985,20037.268326162186,35123.375946998574
0,0,1,0,0,24,0.0,8358.381469779564,12305.912244040053
0,0,1,0,0,27,4985.9394764151075,14987.416124811143,9982.819211021784
0,0,1,0,1,48,551.093385398166,5602.204486635073,26227.295758970944
1,0,1,0,1,33,18516.515562665725,14293.040337197275,21897.03238776238
0,0,1,0,0,33,26270.95832220071,24955.434346404538,32730.863668031474
0,0,1,1,1,56,3874.920157610337,7778.138018976542,21010.92913145955
0,0,1,0,0,29,39060.93491885859,43954.2445200774,48575.9221801471
1,0,1,0,0,24,26902.485523525,31706.63157287401,33042.2347490985
0,0,0,1,0,29,15006.108292996549,2679.788249453084,15332.715917442347
0,0,1,0,0,43,3134.9578165814382,0.0,0.0
0,0,1,0,0,37,15071.236363616004,0.0,12155.322566068653
0,0,1,0,0,43,20874.085160152492,21022.390654505663,1221.155426518697
0,0,0,0,0,26,9304.480520661964,13384.202410726779,29127.939071678535
0,0,1,0,0,42,27382.158643638482,23890.02570569272,11575.825903100409
0,0,1,0,0,32,12891.226681605618,14748.635310703645,13509.617960408646
0,0,1,0,1,31,865.3809970926741,0.0,15360.242505808992
0,0,1,0,0,39,54099.433208960814,57019.768693757374,61138.432666550594
0,0,1,0,1,42,40328.45618242512,33758.97498303298,45565.0663649317
0,0,1,0,0,28,36385.234447631716,34981.69742140657,34377.09458495244
0,0,1,0,0,23,49621.00589680985,56850.60161842397,67882.13818034915
1,0,0,1,1,21,10419.541776608366,14105.930753673078,4743.305663432793
0,0,1,0,0,32,8572.339621978694,1056.7708369432148,8581.326652536012
0,0,1,0,1,34,40186.18962673265,41696.78166482113,50645.76161192589
0,0,1,1,1,22,6189.400791891592,12684.949821574515,25490.929606873273
0,0,1,0,0,37,24061.061271663337,17949.17254436929,22537.674232887166
0,0,0,0,1,22,16722.245494282342,20125.98043479635,35249.79842344108
0,0,1,1,1,50,0.0,0.0,5715.905909785067
0,0,1,0,0,53,48538.25254154553,45898.109858267235,50080.374985768925
0,0,1,0,1,40,38538.62223236928,31148.126879868196,40485.49398938963
1,0,1,0,1,24,632.1613482956309,0.0,5339.915522671223
1,0,1,1,1,52,12415.807649237475,10915.7983555596,19871.790578680106
0,0,1,0,1,42,43227.974470325855,36812.214163782686,37294.29127666243
0,0,1,0,1,28,26607.356834533166,22262.90059260581,30097.97922201502
1,0,1,0,1,30,17385.727249866308,10547.23789177807,26573.714229395748
0,0,1,0,0,34,19175.42985846629,9766.056704391549,5455.7826683427265
1,0,1,0,1,37,2359.308328288369,6179.502363303602,10790.217175481832
0,0,1,1,0,36,16360.726390164551,15848.844143297098,18082.790327406503
0,0,0,0,0,23,27203.340860874196,12938.505913289255,24707.909306315294
0,0,0,0,1,41,35187.610655795856,28038.627531371778,33000.76555552325
0,0,1,0,0,42,18949.98984387489,18320.539502881966,16175.904604160642
1,0,1,0,0,35,4501.795767565738,18159.037080897262,3301.717526909535
1,0,1,0,0,38,30872.521622237757,33236.22238975165,40833.17045377723
1,0,0,0,0,23,7654.908309699767,5344.211543833793,24145.21075749982
0,0,1,1,0,42,24208.56651847584,20977.947986005605,31354.78644108423
0,0,1,1,1,51,24823.56757450672,22201.071803393315,15290.645144297856
0,0,1,0,0,28,16424.88837267115,24552.884862372866,8137.587747010486
1,0,1,0,1,33,23847.746167029647,18003.50497407115,33494.2595096539
0,1,1,1,0,24,8139.208287357165,1428.8549389463788,7248.056880273369
0,0,0,0,1,26,26271.08301913021,33815.05304466108,49584.79677980087
0,0,1,0,0,45,11806.26839854465,19341.640993482757,8718.357153759167
0,0,1,0,0,49,24120.9441230034,27762.093128870394,27103.06390709381
1,0,1,1,1,22,2885.6166611505887,4839.622344361713,4710.220591516326
0,0,0,0,1,33,27453.307006641633,11218.24607208687,12651.483370759448
0,0,1,0,0,31,11677.996098713633,23561.366693873675,34900.12769883881
0,0,1,1,0,33,7231.8830544803695,13840.750920693928,33852.62906321327
0,0,0,0,0,22,2916.4524447214644,8402.157322153853,29030.009317669097
0,0,1,0,1,41,20976.642808268225,29467.88746388608,33982.80730178872
0,0,1,0,1,19,29387.86804245735,24639.14132165212,37426.995739307415
0,0,1,0,1,30,23743.079203100264,8871.54129367583,21018.62200207588
0,0,1,1,1,39,4412.429738442686,8641.681784064047,26902.704448983455
1,0,1,1,0,36,8282.61382893864,6990.531429421535,3958.467875574601
0,0,1,0,0,25,14932.090063317533,14648.12792708922,24152.25401714925
1,0,1,0,0,22,10179.260541586254,6577.216913729573,14621.836095516805
0,0,1,0,0,37,8195.668093194094,11109.007083864126,15151.45279208245
1,0,1,0,0,36,38488.83064207561,37835.83150898745,42632.84181938149
0,0,1,1,1,35,22963.39704728034,17597.766173800726,33780.972339130705
1,0,0,0,0,36,28310.359335809364,17031.400409354566,11687.087451887011
1,0,1,1,1,32,17597.812211956625,12479.474897033826,5172.556089630031
0,0,1,1,0,40,6727.581522515526,6416.888873202444,8245.525611970941
0,0,1,0,0,33,18881.351533750752,34963.06948160777,28243.156156359524
0,0,1,0,0,45,49880.1323082356,38612.35751770485,43738.46764962218
0,0,0,0,0,21,41102.98594259814,46508.95613387917,50611.409791196886
0,0,1,1,1,35,28616.185295747448,17504.174211748854,24385.50960153854
0,0,1,0,0,19,17296.137204966566,24450.704421333183,38980.34389628539
0,0,1,0,0,41,0.0,0.0,0.0
0,0,1,0,0,43,7104.387570566028,15617.389692033274,3738.7507723896415
0,0,0,0,0,20,4058.0422374123264,19517.00620893523,37055.431704819544
0,0,1,0,0,57,35379.32116636853,22805.842778006598,33727.418594212766
1,0,1,1,1,51,2547.8118622718684,5129.494252390243,27699.456797607258
0,0,1,0,0,27,22215.883715939864,22320.180455898633,16887.701118525863
1,0,1,1,1,61,3226.471933353323,6361.3864664015455,14351.44666939013
0,0,1,0,1,34,53833.155483217735,41710.84108756285,55181.069494487245
0,0,1,0,0,43,26105.39263665884,28092.777996623612,31709.51655778443
0,0,0,0,0,38,13709.920029196215,9691.89605674408,20941.922339628345
1,0,0,1,1,46,3004.5214387133656,0.0,15312.101838324012
0,0,1,0,0,29,0.0,0.0,0.0
0,0,0,0,1,18,7019.705447175253,516.0348294296491,12402.623447027607
0,0,1,0,0,32,11293.715949898613,5869.268684484305,0.0
0,0,1,1,1,36,46723.1173780243,42557.180432417044,51701.54326737631
0,0,1,0,0,30,15126.054588751564,11042.416397836594,16489.992451916143
1,0,1,0,1,37,18950.19595589515,17377.746873131255,30560.58573612689
0,0,1,1,0,50,36181.01071784028,31215.86232999368,30716.946459083818
1,0,1,0,0,43,23462.26569913953,28421.156626705328,19016.828208456805
1,0,1,0,0,42,29556.94887007588,29342.609065736957,36273.17843884751
0,0,1,0,1,31,19816.34120576116,15512.133541380994,46377.10654379491
0,0,1,0,0,24,46942.18646868191,35525.28715672107,51136.90553378334
1,0,0,1,1,29,23152.706012246163,20232.08066695683,22282.055913158823
0,0,1,0,1,27,23433.58290802634,28183.45870696554,19821.91855917396
1,0,1,1,1,32,19186.952983040534,12105.545919182803,33028.6360299136
0,0,1,0,0,31,3772.5456900605313,12967.416200866626,16011.573691399582
0,0,1,1,0,51,26026.85429733577,22418.01281431257,39030.53968593928
0,1,1,0,0,26,16284.342834431061,14397.832824192681,23480.862287486892
0,0,0,0,0,17,21735.12608417243,27335.706740080816,20543.04074651021
0,0,1,0,1,19,19028.991284075855,14979.637879964323,30374.50672053964
0,1,0,0,1,24,26730.141752949756,11091.058907034989,24716.62903605274
0,0,1,1,1,60,31646.066744824268,20730.644092848743,21424.52299172706
0,0,1,0,0,46,15439.727532857109,32691.04660725277,28163.646519930204
0,0,1,0,0,29,12737.80547025985,2735.0868721184816,13850.0246957474
1,0,1,1,0,30,19693.326659028942,9210.318902906864,15724.671886852426
0,0,0,0,0,21,24646.609300262844,14344.717074220214,43211.937470367644
0,0,1,0,1,27,11864.25154376743,9300.4937589578,8279.792011156147
0,0,0,0,0,19,11804.45238893314,18863.442418038318,33504.559212084416
1,0,1,0,1,35,29958.77811665462,27730.56958174812,45428.873321684965
1,0,1,1,0,32,20299.909526317017,18674.628035627687,28100.018875538648
0,0,1,0,0,28,34459.88308283437,43146.30912688392,48470.028414600136
0,0,1,1,0,45,22579.51664624444,22904.42654912584,20842.06971414309
0,0,1,0,0,40,44771.51159396967,49542.514693498764,51318.425516475894
0,0,1,0,1,33,30120.30327853155,23751.811471967387,41282.35529978202
0,0,1,0,0,29,9738.361158193093,0.0,5638.215218123121
0,0,1,0,0,37,9961.422345703813,12843.484546500329,10371.862281661179
1,0,0,0,0,29,10852.070030501302,12105.337160419971,18995.72470465164
0,0,0,0,1,43,19879.130591071473,24467.089999770797,46842.31987102896
0,0,1,1,1,53,1753.2564716430988,5704.942669175609,5362.998809400059
0,0,1,0,0,30,33867.50581785006,38072.79048668163,44939.97860891887
0,0,0,1,1,42,17074.318980619046,18535.876607797552,21696.12816348528
0,0,1,0,0,24,28404.6644330472,32894.2179445738,1293.1582018788722
0,1,1,0,1,31,30338.266765906883,33041.96067761318,45374.90802063067
0,0,1,1,0,43,4467.486815787619,0.0,0.0
0,0,0,0,0,41,26428.538572644076,38706.72788001595,30385.176694942526
1,0,1,1,1,40,0.0,0.0,24438.176506735632
0,0,1,0,0,53,5927.63103311212,3333.475740460399,5239.199139200813
0,0,1,0,0,32,53880.93918899725,55127.239446758584,65757.28073837902
1,0,0,0,1,20,6724.542241868423,7581.0880558304,32212.485347576025
1,0,1,1,1,46,26139.746304101674,16654.948147001163,24723.643309718544
0,0,0,0,0,37,46964.57042825588,50151.75935753855,41130.79795122109
0,0,1,0,0,26,13965.446364346535,27623.45528338548,12114.223223188015
0,0,0,0,0,34,50715.47724713325,44469.331799464664,46308.534765740216
0,0,1,0,0,38,24468.202488253013,25230.233956376716,30215.94993565601
1,0,1,1,0,37,27071.182812186278,25409.722925602997,14738.34184420205
1,0,1,0,1,29,20897.37029734606,22968.4203133391,36481.93773239684
0,0,1,0,1,40,20402.73297645852,33206.2984396006,53105.48512751693
1,0,1,0,0,24,18083.286306218026,23633.91769410968,16470.972023364735
1,0,1,0,0,45,15063.013891347318,24097.83419796666,30560.592874407754
1,0,1,1,0,54,8382.965721324865,0.0,0.0
1,0,1,1,1,36,16746.09112886666,14712.998291378037,29881.45181529147
0,1,1,0,1,46,41643.76985662728,35886.590705431925,65907.29393872785
0,0,1,0,0,33,18060.096359564603,20445.649006331932,19536.63994497559
0,0,0,0,0,20,16032.337597759815,19007.983272560814,22800.906440292
1,0,1,0,1,38,12872.951515094443,9342.149266535747,21601.950255167685
0,0,1,0,0,32,49876.9585837414,53531.41134813307,41192.22396700703
0,0,1,1,0,37,27449.560552826988,30178.940982535954,31439.022870951085
0,0,1,0,0,39,31601.13200427013,34694.6663985152,44913.543610249515
0,0,1,0,0,45,35563.73714401976,32581.88016245159,45943.526181998706
0,0,1,0,1,49,45156.58874053034,35137.548305676886,49701.28887692816
0,0,1,0,1,37,37698.235972654795,48994.03925493425,52755.50928663551
0,1,1,1,0,23,11313.532920458158,2270.856418463509,14994.439412514766
0,0,0,0,0,21,4628.124211163158,4191.009068999432,11605.124999096823
1,0,1,0,0,37,19101.360566043837,16218.33177324514,18713.67967814811
0,0,1,0,1,34,23603.795326303567,14053.902660257701,32536.24518097631
0,0,0,1,0,32,4814.20948905827,9053.865636437731,3729.645062934971
0,0,1,0,0,20,23470.155820809738,20964.100439039103,24704.93005479163
0,0,1,1,0,41,15804.000719952137,17601.215353442163,22628.95548958703
0,0,0,0,0,28,6413.81338628782,20326.024424173345,7439.10098586449
1,0,0,1,1,21,10983.710367483593,10132.450357238542,18216.48502582416
0,0,0,0,1,22,10688.635648253548,8916.476006905725,11053.16114471464
0,0,1,0,0,39,12905.682349879253,6006.641156236779,23242.576185170812
1,0,0,1,1,35,3562.493462853463,1107.3090932138039,13899.748286842238
1,0,1,1,1,34,5623.143487214878,0.0,13972.111247305544
0,0,1,0,0,44,13622.012735415963,19038.321451331176,10852.31933720358
0,0,1,0,0,34,46847.56625904894,42207.77566275788,43054.586848688465
0,0,1,1,0,22,9714.726461930317,12625.344744998181,8255.906796442945
1,0,1,0,1,33,12466.00012657118,8325.891626429882,4700.421398905202
0,0,0,0,0,31,19239.0550066734,24831.66847722701,25024.817986879472
1,0,1,1,1,29,0.0,0.0,23850.174309438655
0,0,1,0,1,50,17526.923939822784,20481.680575013434,21406.965948289988
0,0,1,0,0,29,19964.989879651213,22580.47934162112,34555.9814885575
0,0,1,0,1,56,28626.667385528715,37008.656761890605,38699.10899958503
0,0,1,0,1,26,20685.238718176282,3876.378371773055,24101.13640191786
0,0,1,0,1,48,60674.184694429234,49652.29312514514,77425.38367083149
0,0,0,0,1,19,29638.995319760463,20744.339302119603,54704.93126865952
0,0,1,0,1,21,12787.170442460489,3166.8830094470577,31460.542558968173
0,0,1,0,0,21,26408.144350473853,11029.4444269551,15023.184381901756
0,0,1,0,0,34,9267.73374374559,18652.463390388235,35841.961042533134
0,0,1,1,0,36,14739.435330978062,18869.980824510956,15859.217353178987
0,0,1,0,0,24,5320.813356297971,8820.320388580385,23113.852748715915
