age,y,education,black,hispanic,married,nodegree,re74,re75,re78,u74,u75,treat,id
51,-11460.90625,16,0,0,0,0,25470.46875,24169.35546875,12708.44921875,0,0,0,1164
43,56.8359375,12,1,0,1,0,25470.46875,25064.515625,25121.3515625,0,0,0,1165
32,4723.041015625,16,1,0,1,0,25470.46875,25422.580078125,30145.62109375,0,0,0,1166
37,-3319.201171875,12,0,0,0,0,25470.46875,25780.64453125,22461.443359375,0,0,0,1167
37,-3319.201171875,12,0,0,0,0,25470.46875,25780.64453125,22461.443359375,0,0,0,1168
30,2117.126953125,12,0,0,1,0,25470.46875,25959.677734375,28076.8046875,0,0,0,1169
45,1202.5,12,1,0,1,0,25470.46875,26695.5,27898.0,0,0,0,1170
45,1202.5,12,1,0,1,0,25470.46875,26695.5,27898.0,0,0,0,1171
49,2699.69140625,17,0,0,1,0,25470.46875,26854.83984375,29554.53125,0,0,0,1172
49,2699.69140625,17,0,0,1,0,25470.46875,26854.83984375,29554.53125,0,0,0,1173
26,17476.95703125,17,0,0,1,0,25470.46875,26854.83984375,44331.796875,0,0,0,1174
37,2074.5,13,0,0,1,0,25470.46875,30435.484375,32509.984375,0,0,0,1175
44,-9008.44921875,17,0,0,1,0,25470.46875,30435.484375,21427.03515625,0,0,0,1176
30,7090.24609375,17,0,0,1,0,25470.46875,31330.64453125,38420.890625,0,0,0,1177
51,-2671.275390625,12,0,0,1,0,25470.46875,32225.806640625,29554.53125,0,0,0,1178
28,4074.6875,17,0,0,1,0,25607.6171875,18091.2109375,22165.8984375,0,0,0,1179
29,7178.33984375,16,0,0,1,0,25666.39453125,28287.09765625,35465.4375,0,0,0,1180
40,2642.857421875,12,0,0,1,0,25707.5390625,20409.677734375,23052.53515625,0,0,0,1181
34,0.0,16,0,0,1,0,25862.322265625,0.0,0.0,0,1,0,1182
51,4237.095703125,12,0,0,1,0,25862.322265625,20588.7109375,24825.806640625,0,0,0,1183
26,13086.40625,16,0,0,1,0,25862.322265625,22379.03125,35465.4375,0,0,0,1184
46,12191.244140625,12,0,0,1,0,25862.322265625,23274.193359375,35465.4375,0,0,0,1185
45,-2046.08203125,14,0,0,1,0,25862.322265625,28645.16015625,26599.078125,0,0,0,1186
49,-2046.08203125,12,0,0,1,0,25862.322265625,28645.16015625,26599.078125,0,0,0,1187
26,-16144.5888671875,16,0,0,0,0,25862.322265625,31790.7578125,15646.1689453125,0,0,0,1188
30,613.826171875,16,0,0,1,0,26058.248046875,28645.16015625,29258.986328125,0,0,0,1189
50,0.0,12,0,0,1,0,26254.17578125,0.0,0.0,0,1,0,1190
25,5115.20703125,12,0,0,0,0,26254.17578125,21483.87109375,26599.078125,0,0,0,1191
27,1491.935546875,17,0,0,0,0,26254.17578125,29540.322265625,31032.2578125,0,0,0,1192
46,-47427.86328125,16,0,0,1,0,26293.359375,65160.58203125,17732.71875,0,0,0,1193
46,-47427.86328125,16,0,0,1,0,26293.359375,65160.58203125,17732.71875,0,0,0,1194
43,15231.9501953125,12,1,0,1,0,26450.1015625,14322.5810546875,29554.53125,0,0,0,1195
27,12233.87109375,12,1,0,1,0,26450.1015625,18798.38671875,31032.2578125,0,0,0,1196
22,-4063.748046875,12,0,0,0,0,26450.1015625,23274.193359375,19210.4453125,0,0,0,1197
55,5564.208984375,12,0,0,1,0,26450.1015625,23990.322265625,29554.53125,0,0,0,1198
53,943.47265625,12,0,0,1,0,26450.1015625,25064.515625,26007.98828125,0,0,0,1199
44,787.173828125,12,0,0,1,0,26450.1015625,25959.677734375,26746.8515625,0,0,0,1200
47,666.0,13,0,0,1,0,26450.1015625,25959.677734375,26625.677734375,0,0,0,1201
46,3057.7578125,14,0,0,1,0,26450.1015625,26496.7734375,29554.53125,0,0,0,1202
25,8628.501953125,12,0,0,1,0,26450.1015625,26836.935546875,35465.4375,0,0,0,1203
31,-994.625,15,1,0,0,0,26450.1015625,26854.83984375,25860.21484375,0,0,0,1204
28,2699.69140625,16,0,0,1,0,26450.1015625,26854.83984375,29554.53125,0,0,0,1205
40,5566.48046875,16,0,0,1,0,26450.1015625,26854.83984375,32421.3203125,0,0,0,1206
40,5566.48046875,16,0,0,1,0,26450.1015625,26854.83984375,32421.3203125,0,0,0,1207
28,2622.224609375,12,0,0,1,0,26450.1015625,26858.419921875,29480.64453125,0,0,0,1208
29,1565.16796875,15,0,0,1,0,26450.1015625,27250.5,28815.66796875,0,0,0,1209
42,2055.17578125,16,0,0,1,0,26450.1015625,27499.35546875,29554.53125,0,0,0,1210
30,1983.5625,15,0,0,1,0,26450.1015625,27570.96875,29554.53125,0,0,0,1211
39,-21395.77587890625,12,0,0,1,0,26450.1015625,27750.0,6354.22412109375,0,0,0,1212
30,1356.951171875,16,0,0,1,0,26450.1015625,28197.580078125,29554.53125,0,0,0,1213
50,-3478.341796875,12,0,0,1,0,26450.1015625,30077.419921875,26599.078125,0,0,0,1214
29,811.4140625,17,0,0,0,0,26614.6796875,28503.7265625,29315.140625,0,0,0,1215
29,12816.435546875,15,0,0,1,0,26646.029296875,19693.548828125,32509.984375,0,0,0,1216
27,5925.115234375,12,0,0,1,0,26646.029296875,29540.322265625,35465.4375,0,0,0,1217
31,10750.46044921875,12,0,1,1,0,26841.955078125,6982.25830078125,17732.71875,0,0,0,1218
31,10750.46044921875,12,0,1,1,0,26841.955078125,6982.25830078125,17732.71875,0,0,0,1219
29,22265.359375,12,0,0,1,0,26841.955078125,20588.7109375,42854.0703125,0,0,0,1220
27,-2989.5546875,16,0,0,1,0,26841.955078125,22200.0,19210.4453125,0,0,0,1221
26,-4850.921875,17,1,0,0,0,26841.955078125,25243.548828125,20392.626953125,0,0,0,1222
42,5612.51953125,17,0,0,1,0,26841.955078125,31330.64453125,36943.1640625,0,0,0,1223
24,2151.2265625,12,1,0,1,0,26841.955078125,31688.7109375,33839.9375,0,0,0,1224
48,14385.099609375,12,1,0,1,0,26908.5703125,22558.064453125,36943.1640625,0,0,0,1225
25,-6031.681640625,13,0,0,1,0,26996.736328125,28197.580078125,22165.8984375,0,0,0,1226
21,4127.6875,12,1,0,1,0,27037.8828125,16560.484375,20688.171875,0,0,0,1227
48,-1420.890625,12,0,0,1,0,27037.8828125,25064.515625,23643.625,0,0,0,1228
50,483.1015625,12,0,0,1,0,27037.8828125,26854.83984375,27337.94140625,0,0,0,1229
28,23970.4296875,17,0,0,1,0,27037.8828125,27750.0,51720.4296875,0,0,0,1230
29,-2583.1796875,17,0,0,0,0,27037.8828125,29182.2578125,26599.078125,0,0,0,1231
33,-3052.07421875,17,0,0,1,0,27037.8828125,31867.7421875,28815.66796875,0,0,0,1232
52,7803.533203125,12,0,0,1,0,27220.09375,24706.451171875,32509.984375,0,0,0,1233
22,18187.4033203125,12,0,0,1,0,27233.80859375,14322.5810546875,32509.984375,0,0,0,1234
43,4490.015625,12,0,0,1,0,27233.80859375,25064.515625,29554.53125,0,0,0,1235
34,5967.7421875,13,0,0,1,0,27233.80859375,25064.515625,31032.2578125,0,0,0,1236
46,-568.35546875,12,0,0,1,0,27233.80859375,28645.16015625,28076.8046875,0,0,0,1237
31,0.0,17,0,0,1,0,27429.734375,0.0,0.0,0,1,0,1238
28,2989.89453125,13,0,0,1,0,27429.734375,20588.7109375,23578.60546875,0,0,0,1239
44,1125.345703125,12,1,0,1,0,27429.734375,21483.87109375,22609.216796875,0,0,0,1240
25,7036.251953125,12,0,0,1,0,27429.734375,21483.87109375,28520.123046875,0,0,0,1241
29,7544.931640625,14,0,0,1,0,27429.734375,22099.7421875,29644.673828125,0,0,0,1242
24,3512.44140625,16,0,0,0,0,27429.734375,22200.0,25712.44140625,0,0,0,1243
31,-22379.03125,12,0,0,1,0,27429.734375,22379.03125,0.0,0,0,0,1244
40,15146.697265625,12,1,0,1,0,27429.734375,23274.193359375,38420.890625,0,0,0,1245
30,-4376.34375,17,0,0,1,0,27429.734375,25064.515625,20688.171875,0,0,0,1246
26,7445.46875,16,1,0,1,0,27429.734375,25064.515625,32509.984375,0,0,0,1247
32,-8809.5234375,12,0,0,1,0,27429.734375,25064.515625,16254.9921875,0,0,0,1248
26,3751.15234375,15,0,0,1,0,27429.734375,25064.515625,28815.66796875,0,0,0,1249
28,5967.7421875,16,0,0,1,0,27429.734375,25064.515625,31032.2578125,0,0,0,1250
54,-1040.091796875,13,0,0,1,0,27429.734375,25422.580078125,24382.48828125,0,0,0,1251
30,5251.61328125,14,0,0,1,0,27429.734375,25780.64453125,31032.2578125,0,0,0,1252
33,-1577.189453125,14,0,0,1,0,27429.734375,25959.677734375,24382.48828125,0,0,0,1253
33,1886.6015625,12,0,0,1,0,27429.734375,25959.677734375,27846.279296875,0,0,0,1254
26,6013.2109375,12,0,0,1,0,27429.734375,26496.7734375,32509.984375,0,0,0,1255
44,8691.1640625,13,0,0,1,0,27429.734375,26774.2734375,35465.4375,0,0,0,1256
49,-255.76171875,12,0,0,1,0,27429.734375,26854.83984375,26599.078125,0,0,0,1257
55,-9048.234375,17,1,0,1,0,27429.734375,26854.83984375,17806.60546875,0,0,0,1258
28,-4688.94140625,12,0,0,1,0,27429.734375,26854.83984375,22165.8984375,0,0,0,1259
45,-1733.48828125,12,0,0,1,0,27429.734375,26854.83984375,25121.3515625,0,0,0,1260
30,-6204.263671875,14,1,0,1,0,27429.734375,26892.435546875,20688.171875,0,0,0,1261
40,-1568.265625,12,0,0,1,0,27429.734375,27008.806640625,25440.541015625,0,0,0,1262
27,-1150.921875,17,0,0,1,0,27429.734375,27750.0,26599.078125,0,0,0,1263
51,-568.35546875,16,0,0,1,0,27429.734375,28645.16015625,28076.8046875,0,0,0,1264
51,-568.35546875,16,0,0,1,0,27429.734375,28645.16015625,28076.8046875,0,0,0,1265
43,-3523.80859375,12,0,0,1,0,27429.734375,28645.16015625,25121.3515625,0,0,0,1266
37,-28645.16015625,12,0,0,1,0,27429.734375,28645.16015625,0.0,0,0,0,1267
37,-28645.16015625,12,0,0,1,0,27429.734375,28645.16015625,0.0,0,0,0,1268
38,-1117.162109375,14,0,0,1,0,27429.734375,29046.193359375,27929.03125,0,0,0,1269
36,480.26171875,16,0,0,0,0,27429.734375,30256.451171875,30736.712890625,0,0,0,1270
27,-5461.90625,13,1,0,1,0,27429.734375,30435.484375,24973.578125,0,0,0,1271
21,1542.51953125,12,0,0,1,0,27429.734375,30435.484375,31978.00390625,0,0,0,1272
25,-1193.548828125,14,0,0,0,0,27429.734375,32225.806640625,31032.2578125,0,0,0,1273
33,-2756.52734375,13,0,0,1,0,27429.734375,41177.41796875,38420.890625,0,0,0,1274
38,-41433.1796875,14,0,0,1,0,27429.734375,68032.2578125,26599.078125,0,0,0,1275
32,4447.388671875,16,0,0,1,0,27625.662109375,29540.322265625,33987.7109375,0,0,0,1276
27,5297.08203125,12,0,0,0,0,27821.58984375,27212.90234375,32509.984375,0,0,0,1277
24,4939.015625,17,0,0,0,0,27821.58984375,27570.96875,32509.984375,0,0,0,1278
43,3864.82421875,12,0,0,1,0,27821.58984375,28645.16015625,32509.984375,0,0,0,1279
26,21006.453125,17,0,0,1,0,27843.140625,28645.16015625,49651.61328125,0,0,0,1280
33,-2665.591796875,12,0,0,1,0,28017.515625,25422.580078125,22756.98828125,0,0,0,1281
34,10088.32421875,14,0,0,1,0,28017.515625,26854.83984375,36943.1640625,0,0,0,1282
28,2969.662109375,12,0,0,1,0,28017.515625,29540.322265625,32509.984375,0,0,0,1283
41,2074.5,12,0,0,1,0,28017.515625,30435.484375,32509.984375,0,0,0,1284
25,-2985.29296875,12,0,0,1,0,28017.515625,31062.09765625,28076.8046875,0,0,0,1285
28,-119.35546875,17,0,0,1,0,28017.515625,31151.61328125,31032.2578125,0,0,0,1286
26,21057.1484375,13,1,0,1,0,28105.681640625,37596.7734375,58653.921875,0,0,0,1287
28,1028.7265625,17,0,0,1,0,28213.44140625,25422.580078125,26451.306640625,0,0,0,1288
53,-26854.83984375,12,0,0,1,0,28213.44140625,26854.83984375,0.0,0,0,0,1289
55,-1435.78125,12,0,0,1,0,28213.44140625,33206.90234375,31771.12109375,0,0,0,1290
29,2222.2734375,14,0,0,1,0,28409.369140625,21125.806640625,23348.080078125,0,0,0,1291
39,2387.09765625,14,0,0,1,0,28409.369140625,28645.16015625,31032.2578125,0,0,0,1292
31,3594.484375,16,0,0,1,0,28409.369140625,28915.5,32509.984375,0,0,0,1293
25,2969.662109375,16,0,0,1,0,28409.369140625,29540.322265625,32509.984375,0,0,0,1294
25,-19500.3076171875,14,0,0,1,0,28409.369140625,30435.484375,10935.1767578125,0,0,0,1295
29,10628.263671875,16,0,0,1,0,28409.369140625,32225.806640625,42854.0703125,0,0,0,1296
29,-2671.275390625,16,1,0,1,0,28409.369140625,32225.806640625,29554.53125,0,0,0,1297
27,7672.810546875,14,0,0,1,0,28409.369140625,32225.806640625,39898.6171875,0,0,0,1298
34,2881.56640625,16,0,0,1,0,28409.369140625,32583.87109375,35465.4375,0,0,0,1299
45,995.1640625,12,0,0,1,0,28589.62109375,28263.822265625,29258.986328125,0,0,0,1300
28,13546.7734375,12,0,0,1,0,28605.294921875,20588.7109375,34135.484375,0,0,0,1301
43,-975.298828125,16,0,0,1,0,28801.22265625,27929.03125,26953.732421875,0,0,0,1302
54,-4774.1953125,12,0,0,1,0,28889.388671875,35806.453125,31032.2578125,0,0,0,1303
29,-29540.322265625,16,0,0,1,0,28899.185546875,29540.322265625,0.0,0,0,0,1304
55,2960.767578125,12,0,0,1,0,29100.990234375,26409.048828125,29369.81640625,0,0,0,1305
55,2960.767578125,12,0,0,1,0,29100.990234375,26409.048828125,29369.81640625,0,0,0,1306
29,15635.4833984375,12,1,0,0,0,29193.07421875,15396.7744140625,31032.2578125,0,0,0,1307
50,7218.125,12,1,0,1,0,29193.07421875,17903.2265625,25121.3515625,0,0,0,1308
24,-2061.884765625,12,0,0,1,0,29193.07421875,21304.83984375,19242.955078125,0,0,0,1309
26,10133.79296875,12,0,0,1,0,29330.224609375,28287.09765625,38420.890625,0,0,0,1310
41,30293.39453125,13,0,0,0,0,29389.001953125,0.0,30293.39453125,0,1,0,1311
47,22180.109375,17,0,0,1,0,29389.001953125,20230.64453125,42410.75390625,0,0,0,1312
28,-2273.42578125,17,0,0,1,0,29389.001953125,21483.87109375,19210.4453125,0,0,0,1313
42,6111.537109375,12,0,0,1,0,29389.001953125,22379.03125,28490.568359375,0,0,0,1314
37,-3168.5859375,12,1,0,1,0,29389.001953125,22379.03125,19210.4453125,0,0,0,1315
37,-3168.5859375,12,1,0,1,0,29389.001953125,22379.03125,19210.4453125,0,0,0,1316
48,-23274.193359375,16,0,0,1,0,29389.001953125,23274.193359375,0.0,0,0,0,1317
21,4646.3125,12,0,0,1,0,29389.001953125,24169.35546875,28815.66796875,0,0,0,1318
46,9773.59765625,12,0,0,1,0,29389.001953125,24214.11328125,33987.7109375,0,0,0,1319
29,9505.759765625,12,0,0,1,0,29389.001953125,25959.677734375,35465.4375,0,0,0,1320
38,3694.658203125,12,0,0,1,0,29389.001953125,26496.7734375,30191.431640625,0,0,0,1321
28,8610.59765625,12,0,0,1,0,29389.001953125,26854.83984375,35465.4375,0,0,0,1322
38,4177.41796875,12,0,0,1,0,29389.001953125,26854.83984375,31032.2578125,0,0,0,1323
53,-255.76171875,12,0,0,1,0,29389.001953125,26854.83984375,26599.078125,0,0,0,1324
46,747.388671875,12,0,0,1,0,29389.001953125,27033.87109375,27781.259765625,0,0,0,1325
46,747.388671875,12,0,0,1,0,29389.001953125,27033.87109375,27781.259765625,0,0,0,1326
33,68302.2265625,16,0,0,1,0,29389.001953125,27750.0,96052.2265625,0,0,0,1327
34,-16091.1064453125,12,0,0,1,0,29389.001953125,27912.919921875,11821.8134765625,0,0,0,1328
35,-568.35546875,17,0,0,1,0,29389.001953125,28645.16015625,28076.8046875,0,0,0,1329
53,909.37109375,12,0,0,1,0,29389.001953125,28645.16015625,29554.53125,0,0,0,1330
26,5342.55078125,12,0,0,1,0,29389.001953125,28645.16015625,33987.7109375,0,0,0,1331
26,6376.9609375,16,0,0,1,0,29389.001953125,28645.16015625,35022.12109375,0,0,0,1332
50,-1463.517578125,13,0,0,1,0,29389.001953125,29540.322265625,28076.8046875,0,0,0,1333
46,-8269.5859375,12,1,0,1,0,29389.001953125,30435.484375,22165.8984375,0,0,0,1334
43,-880.953125,14,0,0,0,0,29389.001953125,30435.484375,29554.53125,0,0,0,1335
26,-880.953125,14,0,0,0,0,29389.001953125,30435.484375,29554.53125,0,0,0,1336
33,596.7734375,17,0,0,1,0,29389.001953125,30435.484375,31032.2578125,0,0,0,1337
33,-11225.0390625,17,0,0,1,0,29389.001953125,30435.484375,19210.4453125,0,0,0,1338
42,-4429.28515625,12,0,0,1,0,29389.001953125,30437.2734375,26007.98828125,0,0,0,1339
34,386.482421875,12,0,0,1,0,29389.001953125,30793.548828125,31180.03125,0,0,0,1340
34,386.482421875,12,0,0,1,0,29389.001953125,30793.548828125,31180.03125,0,0,0,1341
34,-5618.203125,17,0,0,1,0,29389.001953125,31330.64453125,25712.44140625,0,0,0,1342
37,2657.06640625,17,0,0,1,0,29389.001953125,31330.64453125,33987.7109375,0,0,0,1343
34,446.728515625,17,0,0,1,0,29389.001953125,32225.806640625,32672.53515625,0,0,0,1344
37,12105.990234375,12,1,0,1,0,29389.001953125,32225.806640625,44331.796875,0,0,0,1345
26,3239.630859375,17,0,0,1,0,29389.001953125,32225.806640625,35465.4375,0,0,0,1346
36,-2401.3046875,17,0,0,1,0,29389.001953125,34911.2890625,32509.984375,0,0,0,1347
28,-1460.67578125,14,0,0,0,0,29389.001953125,35448.38671875,33987.7109375,0,0,0,1348
31,3353.30078125,12,0,0,1,0,29389.001953125,35806.453125,39159.75390625,0,0,0,1349
25,-1966.515625,14,0,0,1,0,29389.001953125,35806.453125,33839.9375,0,0,0,1350
31,20347.15625,14,0,0,1,0,29389.001953125,35806.453125,56153.609375,0,0,0,1351
28,6109.83203125,12,0,0,1,0,29389.001953125,41177.41796875,47287.25,0,0,0,1352
34,-11935.484375,12,0,0,1,0,29389.001953125,42967.7421875,31032.2578125,0,0,0,1353
47,8897.6171875,14,1,0,1,0,29390.9609375,27750.0,36647.6171875,0,0,0,1354
35,909.37109375,12,0,0,1,0,29422.310546875,28645.16015625,29554.53125,0,0,0,1355
35,-15035.810546875,15,1,0,1,0,29477.169921875,34098.484375,19062.673828125,0,0,0,1356
35,-15035.810546875,15,1,0,1,0,29477.169921875,34098.484375,19062.673828125,0,0,0,1357
31,2699.69140625,12,0,0,1,0,29584.9296875,26854.83984375,29554.53125,0,0,0,1358
24,1626.919921875,12,0,0,1,0,29780.85546875,30883.064453125,32509.984375,0,0,0,1359
28,0.0,12,0,0,1,0,29976.78125,0.0,0.0,0,1,0,1360
27,20926.880859375,16,0,0,1,0,29976.78125,30793.548828125,51720.4296875,0,0,0,1361
47,-18239.720703125,12,0,0,1,0,30074.744140625,33312.53125,15072.810546875,0,0,0,1362
47,-18239.720703125,12,0,0,1,0,30074.744140625,33312.53125,15072.810546875,0,0,0,1363
37,-300.09375,14,0,1,1,0,30108.052734375,26854.83984375,26554.74609375,0,0,0,1364
22,6897.00390625,14,0,0,1,0,30368.634765625,20588.7109375,27485.71484375,0,0,0,1365
47,2586.021484375,12,0,0,1,0,30368.634765625,23274.193359375,25860.21484375,0,0,0,1366
32,-2003.45703125,14,0,0,1,0,30368.634765625,24169.35546875,22165.8984375,0,0,0,1367
29,15686.63671875,15,0,0,0,0,30368.634765625,28645.16015625,44331.796875,0,0,0,1368
27,5612.51953125,16,0,0,0,0,30368.634765625,31330.64453125,36943.1640625,0,0,0,1369
37,36516.89453125,14,0,0,1,0,30368.634765625,44758.06640625,81274.9609375,0,0,0,1370
37,36516.89453125,14,0,0,1,0,30368.634765625,44758.06640625,81274.9609375,0,0,0,1371
43,7220.96875,12,0,0,1,0,30564.5625,23811.2890625,31032.2578125,0,0,0,1372
43,7220.96875,12,0,0,1,0,30564.5625,23811.2890625,31032.2578125,0,0,0,1373
34,-207.451171875,12,0,0,1,0,30564.5625,24885.484375,24678.033203125,0,0,0,1374
30,-12077.57421875,12,0,0,1,0,30564.5625,26854.83984375,14777.265625,0,0,0,1375
39,5342.55078125,16,0,0,0,0,30564.5625,28645.16015625,33987.7109375,0,0,0,1376
35,7580.169921875,16,0,0,1,0,30564.5625,29540.322265625,37120.4921875,0,0,0,1377
28,3262.3671875,12,0,0,1,0,30564.5625,32941.93359375,36204.30078125,0,0,0,1378
32,-12753.91796875,12,0,0,1,0,30564.5625,35806.453125,23052.53515625,0,0,0,1379
26,511.51953125,12,0,0,1,0,30564.5625,39387.09765625,39898.6171875,0,0,0,1380
30,12799.38671875,12,1,0,1,0,30758.529296875,35448.38671875,48247.7734375,0,0,0,1381
27,6844.03515625,12,0,0,1,0,30760.48828125,25064.515625,31908.55078125,0,0,0,1382
27,-457.52734375,16,0,0,1,0,30760.48828125,26317.7421875,25860.21484375,0,0,0,1383
28,11074.423828125,12,0,0,1,0,30760.48828125,28824.193359375,39898.6171875,0,0,0,1384
39,2142.703125,12,0,0,1,0,30760.48828125,32583.87109375,34726.57421875,0,0,0,1385
28,-2657.86328125,15,1,0,1,0,30768.326171875,33486.1953125,30828.33203125,0,0,0,1386
48,5483.19140625,12,0,0,1,0,30860.41015625,29269.984375,34753.17578125,0,0,0,1387
48,-2222.2734375,14,0,0,1,0,30895.677734375,34732.2578125,32509.984375,0,0,0,1388
37,-2496.107421875,17,0,0,1,0,30956.4140625,30435.484375,27939.376953125,0,0,0,1389
49,3597.6953125,17,0,0,1,0,30956.4140625,31867.7421875,35465.4375,0,0,0,1390
25,-5711.98046875,15,0,0,1,0,30956.4140625,41177.41796875,35465.4375,0,0,0,1391
27,8985.71484375,15,0,0,1,0,31152.341796875,34016.12890625,43001.84375,0,0,0,1392
51,88663.59375,17,0,1,1,0,31348.26953125,0.0,88663.59375,0,1,0,1393
24,-255.76171875,15,0,0,1,0,31348.26953125,26854.83984375,26599.078125,0,0,0,1394
31,5655.14453125,17,0,0,1,0,31348.26953125,26854.83984375,32509.984375,0,0,0,1395
45,-1827.265625,12,0,0,1,0,31348.26953125,27391.935546875,25564.669921875,0,0,0,1396
45,-1827.265625,12,0,0,1,0,31348.26953125,27391.935546875,25564.669921875,0,0,0,1397
39,19537.25,14,0,0,1,0,31348.26953125,27750.0,47287.25,0,0,0,1398
39,19537.25,14,0,0,1,0,31348.26953125,27750.0,47287.25,0,0,0,1399
25,7311.98828125,17,0,0,1,0,31348.26953125,28249.5,35561.48828125,0,0,0,1400
53,-716.12890625,17,0,0,1,0,31348.26953125,28645.16015625,27929.03125,0,0,0,1401
26,6820.27734375,16,0,0,1,0,31348.26953125,28645.16015625,35465.4375,0,0,0,1402
31,-1307.21875,12,0,0,1,0,31348.26953125,28645.16015625,27337.94140625,0,0,0,1403
32,-568.35546875,17,0,0,1,0,31348.26953125,28645.16015625,28076.8046875,0,0,0,1404
48,3411.501953125,17,0,0,1,0,31348.26953125,29540.322265625,32951.82421875,0,0,0,1405
47,-281.3359375,17,0,0,0,0,31348.26953125,29540.322265625,29258.986328125,0,0,0,1406
44,-11225.0390625,16,0,0,1,0,31348.26953125,30435.484375,19210.4453125,0,0,0,1407
41,-9747.3125,16,0,0,1,0,31348.26953125,30435.484375,20688.171875,0,0,0,1408
44,3552.2265625,16,0,0,1,0,31348.26953125,30435.484375,33987.7109375,0,0,0,1409
52,1216.935546875,17,0,0,1,0,31348.26953125,31293.048828125,32509.984375,0,0,0,1410
40,-3697.158203125,12,0,0,1,0,31348.26953125,31330.64453125,27633.486328125,0,0,0,1411
52,284.177734375,12,0,0,0,0,31348.26953125,32225.806640625,32509.984375,0,0,0,1412
53,284.177734375,16,0,0,1,0,31348.26953125,32225.806640625,32509.984375,0,0,0,1413
42,-11.3671875,16,0,0,1,0,31348.26953125,32225.806640625,32214.439453125,0,0,0,1414
39,-1549.11328125,14,0,0,1,0,31348.26953125,32569.548828125,31020.435546875,0,0,0,1415
42,6396.8515625,17,0,0,1,0,31348.26953125,32762.90234375,39159.75390625,0,0,0,1416
31,4970.73046875,14,0,0,1,0,31348.26953125,34016.12890625,38986.859375,0,0,0,1417
47,-8865.22265625,14,0,0,1,0,31348.26953125,34016.12890625,25150.90625,0,0,0,1418
51,8883.41015625,16,0,0,1,0,31348.26953125,35448.38671875,44331.796875,0,0,0,1419
44,1136.7109375,13,0,0,1,0,31348.26953125,35806.453125,36943.1640625,0,0,0,1420
35,6224.0703125,14,0,0,1,0,31348.26953125,36630.0,42854.0703125,0,0,0,1421
44,-7125.82421875,16,1,0,1,0,31644.1171875,30621.677734375,23495.853515625,0,0,0,1422
46,-8343.470703125,12,0,0,1,0,31740.12109375,25780.64453125,17437.173828125,0,0,0,1423
32,39600.23046875,14,0,0,1,0,31818.4921875,31330.64453125,70930.875,0,0,0,1424
29,-1814.193359375,16,0,0,1,0,31936.048828125,26640.0,24825.806640625,0,0,0,1425
38,505.94921875,17,0,0,0,0,31936.048828125,33300.0,33805.94921875,0,0,0,1426
26,-1865.9140625,14,0,0,1,0,32131.9765625,29898.38671875,28032.47265625,0,0,0,1427
43,2657.06640625,16,0,0,1,0,32131.9765625,31330.64453125,33987.7109375,0,0,0,1428
45,71.044921875,16,0,0,0,0,32131.9765625,31330.64453125,31401.689453125,0,0,0,1429
34,-35596.1611328125,17,0,0,0,0,32131.9765625,44758.06640625,9161.9052734375,0,0,0,1430
49,10207.6806640625,14,0,0,1,0,32327.90234375,14322.5810546875,24530.26171875,0,0,0,1431
27,11878.6484375,17,0,0,1,0,32327.90234375,25064.515625,36943.1640625,0,0,0,1432
26,4759.984375,16,0,0,1,0,32327.90234375,27750.0,32509.984375,0,0,0,1433
41,-31330.64453125,16,0,0,1,0,32327.90234375,31330.64453125,0.0,0,0,0,1434
43,-387.90234375,14,0,0,1,0,32327.90234375,31420.16015625,31032.2578125,0,0,0,1435
28,8948.76953125,13,0,0,1,0,32327.90234375,31688.7109375,40637.48046875,0,0,0,1436
28,7672.810546875,12,1,0,1,0,32327.90234375,32225.806640625,39898.6171875,0,0,0,1437
27,6933.947265625,16,0,0,1,0,32327.90234375,32225.806640625,39159.75390625,0,0,0,1438
32,284.177734375,12,0,0,1,0,32327.90234375,32225.806640625,32509.984375,0,0,0,1439
31,284.177734375,12,0,0,1,0,32327.90234375,32225.806640625,32509.984375,0,0,0,1440
38,11071.583984375,17,0,0,0,0,32327.90234375,32225.806640625,43297.390625,0,0,0,1441
43,508.6796875,12,0,0,0,0,32327.90234375,33479.03125,33987.7109375,0,0,0,1442
34,-28.41796875,17,0,0,1,0,32327.90234375,34016.12890625,33987.7109375,0,0,0,1443
22,-8667.43359375,14,0,0,1,0,32327.90234375,41177.41796875,32509.984375,0,0,0,1444
50,-575.345703125,14,0,0,1,0,32602.19921875,27889.64453125,27314.298828125,0,0,0,1445
44,-2588.06640625,14,0,0,1,0,32719.755859375,29540.322265625,26952.255859375,0,0,0,1446
53,-12594.77734375,12,0,0,1,0,32868.66015625,31509.677734375,18914.900390625,0,0,0,1447
47,-8835.099609375,12,0,0,1,0,32915.68359375,27750.0,18914.900390625,0,0,0,1448
47,-8835.099609375,12,0,0,1,0,32915.68359375,27750.0,18914.900390625,0,0,0,1449
41,-1108.294921875,16,1,0,1,0,33307.53515625,23274.193359375,22165.8984375,0,0,0,1450
41,-1108.294921875,16,1,0,1,0,33307.53515625,23274.193359375,22165.8984375,0,0,0,1451
41,-1108.294921875,16,1,0,1,0,33307.53515625,23274.193359375,22165.8984375,0,0,0,1452
48,5860.75,16,0,0,1,0,33307.53515625,26058.14453125,31918.89453125,0,0,0,1453
48,5860.75,16,0,0,1,0,33307.53515625,26058.14453125,31918.89453125,0,0,0,1454
