black,hispanic,married,education,treat,age,re74,re75,re78
0,0,1,11,0,39,32103.793895906932,31940.322277796884,34397.89702079345
0,0,1,9,0,28,10007.577836346445,479.0800249869353,0.0
1,0,0,8,0,18,13643.001073937936,16069.422808542513,27614.157361001984
1,0,1,6,1,63,7853.533925805035,11289.958892788149,11678.179784442227
0,0,1,13,1,33,12365.987465840702,18241.355153889966,39782.10667829192
0,0,1,6,1,36,37056.151048856555,27295.673479426947,27799.061454380597
0,0,0,9,1,29,34388.09245476803,28946.32017721553,27387.279092816447
0,0,1,20,1,25,39279.64142610075,29235.526596057483,34939.75406996735
1,0,1,13,1,20,23447.34307235959,14395.96485710695,27608.36691291382
0,0,1,9,0,36,37448.19706500533,32517.930564496215,31235.99177140152
0,0,1,13,0,17,9981.865299972911,0.0,15147.454420989361
1,0,1,9,1,26,2715.2189076511204,1458.5660687567724,13397.43736562943
0,0,1,15,0,25,42052.01263552826,48957.70147548508,68343.09837960333
0,0,0,16,1,23,12955.377811713708,16880.073213861797,30105.38886267991
0,0,1,10,0,42,24632.25769814206,30364.28116583146,43714.8974435869
0,0,1,13,0,49,34945.5610653403,26822.194930103517,35902.43922246975
0,0,1,15,1,28,8040.3618914747985,10406.574818413532,33157.466981830024
0,0,1,14,1,26,2069.99978651707,7149.571202116893,16079.921248197836
0,0,1,11,0,33,31675.520797719055,29846.04791804135,2042.4914060322953
0,0,1,12,1,21,3166.820040157774,11209.615494043275,23635.315428992297
1,0,1,17,1,20,9857.615042272315,10735.24222459344,25139.58440581702
0,0,1,15,1,51,27510.42038773161,24518.0287124878,37558.34359011703
0,0,1,13,0,51,35151.479336939214,43210.34146715682,25960.244209793836
1,0,1,6,0,35,15160.542788835723,16742.703015157178,23528.387776815023
0,0,1,15,0,24,24486.918308172684,17358.03523155039,19094.69054093521
0,0,1,14,1,40,21163.232145459602,26710.257592946593,40621.29675085027
0,0,1,15,1,53,48252.51151431595,48616.45965698144,65256.26549889066
0,0,1,13,1,33,12587.238540370212,20743.56856819624,32459.70818482164
0,0,1,11,0,28,16000.26968646641,20274.19110699811,23268.60594756927
0,0,0,14,0,20,276.7519805365664,5187.883177427524,26989.44464556985
1,0,0,10,0,61,17945.9058495062,24566.973038014574,33008.615219893356
0,0,0,7,0,45,8209.889124390284,0.0,0.0
0,0,1,12,1,29,16742.647281144345,14096.85802451654,10306.279733978416
1,0,1,11,1,31,12129.3913268551,12374.270381039256,23895.208172277424
1,0,1,4,0,43,17120.833746102548,13526.829368497765,5300.4606397860625
0,0,0,13,1,35,28135.25544718113,29476.686161548663,56110.68886985923
0,0,1,9,0,59,35929.69122380771,34403.516964089955,28767.690722084822
0,0,1,12,0,24,0.0,0.0,4944.182413535353
1,0,0,10,0,21,0.0,0.0,0.0
1,0,1,11,0,41,23524.860347344496,17348.903094467627,20627.12663744967
0,0,1,13,0,32,33770.407925236475,29917.456827697853,38823.471118274436
1,0,1,9,1,34,13275.399553253746,9016.958151512226,6584.268082371715
1,0,1,3,0,44,679.0217399544126,3512.2823737560175,763.4279180534959
0,0,1,11,0,31,15227.58366886846,27250.26080919381,35454.453353326884
0,0,0,12,1,25,19845.1065182143,26283.72049021436,24929.931090088474
0,0,1,9,0,35,29686.844982273087,27185.41582047515,37272.685535568155
0,0,1,8,0,39,0.0,5389.093686893908,0.0
0,0,1,11,0,49,21460.66668938386,15901.369040327016,19158.326269614532
0,0,1,14,1,31,38580.099434757714,47047.67945404528,58810.54144419689
1,0,1,11,1,32,12985.355748476553,2321.957802965486,20182.34761744215
1,0,1,10,0,29,3309.2294559421352,3067.8376779288155,17822.936878032953
0,0,1,13,1,31,0.0,0.0,5613.240223165374
0,0,1,10,1,49,28097.647469679625,22381.4405833797,35016.65136952652
0,0,1,16,1,39,59552.6595157051,48540.21832945981,65816.49061600144
0,0,1,13,0,42,16922.34112776415,12245.91435219146,28176.75093915309
0,0,1,10,0,36,32150.437144185886,33528.74277709183,50009.34187493752
1,0,0,14,1,33,17980.836089324817,10058.939916547786,31539.058952436033
0,0,0,9,1,29,8790.206423613068,8964.342089722692,5133.076163681019
0,0,1,18,1,27,7096.145476145044,11717.414739079484,15635.930596903374
0,0,1,13,0,49,54100.90960773481,50403.99630005979,47038.20328483691
0,0,0,12,0,18,58050.70668301242,55141.111293299946,64805.83208819369
0,0,1,15,0,46,14317.761114916668,13557.884729238636,21138.824334225454
0,0,1,13,0,37,29336.319811995832,23865.95070478841,60864.97758711068
1,0,1,13,0,24,31400.139041605304,27159.050473884818,19927.853322392177
0,0,1,10,0,53,21334.662732112873,18592.783120197793,13834.626081372278
0,0,0,14,0,23,8186.432568173046,10310.52687930465,19974.95806181583
0,0,0,16,1,31,18796.96970404564,23364.19539420524,32209.093236059733
0,0,1,16,0,53,24599.59821803473,17350.30503909666,14677.03335791586
0,0,1,15,0,41,25593.138346977914,37693.884993694344,52162.61581979882
1,0,1,9,0,38,21373.383278345547,20675.463550119395,10697.322585128353
0,1,0,14,0,18,12335.866102644908,0.0,17550.547027489003
0,0,0,12,0,52,21103.45147998322,7323.816104671943,18508.109805097418
1,0,1,11,0,20,15342.002273949316,15609.688843895507,21118.25817038639
1,0,1,11,0,43,18455.06885005292,19704.021285715226,21739.555534826548
0,0,0,11,1,20,7022.067757749386,15400.761713166841,43206.31768360535
0,0,1,13,0,37,26373.749161211977,30747.67076422214,11616.886061418933
0,0,1,16,1,24,18839.56704660914,6491.457990693174,20770.415557514985
0,0,1,18,1,25,56011.34777768025,70273.53703695803,58688.543777332365
0,0,1,14,0,37,39831.56844463981,37707.496213664024,34509.52067704876
1,0,1,17,1,31,34174.269917321086,27660.66688066006,33527.54128994348
0,0,0,10,0,46,23322.483999238248,20776.404493414546,24254.257691696388
1,0,1,4,1,32,9598.486106344146,12486.396032321562,30749.931214293818
0,0,1,13,1,33,12662.899221185906,22155.81958652756,16652.545894240233
0,0,0,13,1,33,36206.04046721723,31434.17154097803,38430.571872322995
1,0,1,13,1,30,19167.464965283943,21726.714604979457,20227.54130015792
0,0,0,10,0,41,32711.89968301641,13132.9961352983,8357.81286273057
0,0,1,15,1,34,31827.49072166041,29749.431496155587,26343.757151263904
0,0,1,12,0,60,15278.711251201796,20390.26645176329,23064.925442091706
0,0,1,16,1,31,6546.298747952658,12151.299097856283,4951.6929376799835
0,0,1,17,1,45,27374.027430619586,29226.812310802386,35026.312003010804
0,1,1,10,1,33,2802.865017363385,19217.64355902845,20123.993980678864
0,0,1,16,0,33,16230.62417454253,7109.781898265914,19196.27920634467
0,0,1,13,1,37,21912.20087377529,30224.473179410234,45318.62114515831
0,0,0,14,0,20,11436.579880333342,14751.356313620083,450.99477466748067
0,0,1,10,1,40,24693.140407667237,21672.81788772833,19179.049989101026
0,0,1,14,0,36,40585.23550754201,42973.798177322584,34067.38591100698
0,0,1,11,0,30,23808.619927018735,21323.758284929016,27257.37451403266
0,0,1,6,0,45,8057.554470918221,18972.507714279385,18755.74332566781
0,0,1,15,0,22,23076.067081821842,22310.343273482154,17178.547826718714
0,0,1,18,1,27,40271.62834673737,49530.50914870997,61989.87270490068
0,0,1,15,1,24,14117.816329301188,19597.186808461236,31236.15272496028
0,0,1,12,0,29,0.0,0.0,0.0
1,0,1,11,0,21,8212.565544471081,10107.001215225922,0.0
0,0,0,10,0,31,12562.929045456242,0.0,0.0
1,0,1,12,1,31,0.0,0.0,4716.619505444435
0,0,1,12,1,54,30518.425738488288,38251.39856238072,38500.85370149326
0,0,1,16,1,29,59.972413302366476,23819.84007089677,39517.78473552978
0,0,1,15,1,33,41440.21908007887,50621.39430878818,47456.304134821905
0,0,1,15,0,48,22179.595580854755,17347.942156578432,24513.615766724863
1,0,1,17,1,41,21757.47833164588,16067.388630220128,33164.84634052319
0,0,0,11,0,40,20153.8196911029,15223.280356597683,25012.754259273217
0,0,1,17,0,23,34201.44757295262,32638.440403840563,38824.699510444574
1,0,1,15,1,31,7802.564600724371,14976.88769919124,25894.02116911955
1,0,1,11,1,44,33322.55845960033,34218.40705842244,28418.183480667016
0,0,1,14,1,39,32491.42040229225,26480.102371094283,33831.275694932374
0,0,0,9,0,16,13855.447979487566,12194.775770518652,6839.73864292213
1,0,1,7,0,40,26634.198059114162,22989.306202098458,22533.313840118255
0,1,1,17,0,18,38116.71299790639,27921.634464347913,56091.14678956829
0,0,1,15,0,37,2146.222456823023,2667.788571221008,18319.04295593023
0,0,1,14,1,34,4065.9541199607665,5296.305793258436,20400.735686732925
0,0,1,18,1,34,9600.367562293994,17945.074712741094,36412.806302640754
1,0,1,6,1,35,0.0,0.0,4921.802257322317
1,0,1,9,1,47,24230.33946291924,21985.779749000387,27206.285142525427
0,0,1,12,0,17,8246.070069362762,10469.100454364703,10487.42434508717
1,0,1,11,1,38,28622.246730907682,29720.380471991706,36948.368107090864
0,0,1,17,0,27,30896.17688801451,33661.723564927335,25041.715001878147
1,0,1,10,1,42,19091.665883791386,20214.464554343325,17438.344636847163
0,0,1,13,0,29,11827.386893598872,6098.859305446787,21631.195389263277
0,0,1,13,1,42,38147.855441239604,32605.00406797231,37790.7145736984
0,0,0,17,0,18,178.36794773281872,7533.85119039717,1971.3222936003258
0,0,1,11,0,56,23752.25727092385,34703.05135216338,32610.787380373287
0,0,1,13,1,49,12075.73136727684,15904.542463398502,14542.1186505278
1,0,1,10,0,36,7743.9739100923925,14145.084036626298,18852.056078588557
0,0,1,15,1,35,212.33923541409968,0.0,11973.107814961611
1,0,0,7,1,41,3126.394359952854,3445.011838071856,13090.619424994742
0,0,1,15,1,48,28287.971773082252,27871.60410323196,28436.810899236916
1,0,1,12,1,44,14128.045223890296,27054.277311591042,37856.02241056237
0,0,1,9,0,21,0.0,0.0,0.0
0,0,1,7,0,48,2609.710552345543,8451.623044625478,0.0
1,0,1,12,1,45,7546.269510141639,6335.228369783756,17892.13220660513
1,0,1,11,0,27,31836.870878361748,30767.156991028296,20417.746727949347
0,0,1,16,1,51,36443.56156013475,31054.20368147055,17019.117674269168
1,0,1,8,0,34,14787.00520711383,21303.9973756097,24589.655717092108
0,0,0,15,1,19,22451.566569764756,14890.476170340062,29570.36263090127
0,0,1,9,0,23,47228.80816769914,54261.00134788617,49536.01510706986
0,0,1,17,0,28,33274.95904165008,29415.113813168562,42972.363542948035
1,0,1,6,1,42,11379.749169814935,7387.918366896758,4519.246849884266
0,0,0,14,1,23,25672.647010097862,30892.74889308346,28359.218189850064
0,0,1,15,0,35,37408.51022451301,46781.482457612714,41087.25891684607
1,0,1,12,1,51,29113.280316945304,23860.9309521763,35171.13223276697
0,0,1,7,0,44,1470.361048212213,3888.4956055950315,0.0
1,0,1,13,1,26,29051.884159028086,25493.010188204767,35017.40019566546
1,0,1,14,0,27,15043.954452826792,18045.070792977822,27403.597448566405
0,0,1,11,0,50,7927.109139837194,11301.012477847056,19456.027628777425
0,0,1,10,1,43,0.0,19.042555125266517,4985.405632623086
0,0,1,16,1,27,33405.19986037517,14150.619375413185,30432.757709725625
1,0,0,7,1,44,7939.25974334091,15402.77007921254,11069.330750322848
0,0,1,4,0,34,4040.3993187608976,0.0,0.0
1,0,1,6,1,44,0.0,11471.926500698899,4496.128361294968
0,0,0,8,1,32,8179.791671820043,14021.308620864209,20378.594540986924
0,0,0,15,0,34,14049.009513541478,18321.05262176439,26881.319931889633
0,0,1,12,1,50,26245.704986814428,23091.611044847774,28587.954725901218
1,0,1,10,1,38,19768.706144619453,18229.702639432522,42311.18819042042
0,0,1,12,0,38,0.0,12659.381189594624,19398.153754969226
0,0,0,12,0,41,0.0,11713.683800512934,10609.970104481816
0,0,1,14,0,24,8194.241785344699,23471.218252532395,35032.504491980006
0,0,1,11,0,37,38227.79737353505,14333.718087654783,22754.838318223065
0,0,1,12,0,40,16660.403559131308,21846.907265105972,36273.040800226336
0,0,1,14,1,57,48194.78886234222,53645.63442512705,43300.94248988678
0,0,1,13,0,26,29328.9031805459,28042.554797464712,31526.044690502
0,0,1,14,1,21,30786.76405747245,27568.50526882649,53390.15776853613
0,0,1,12,1,40,7909.185064309066,8144.285286334856,13576.269018974826
0,0,1,14,0,29,10727.513561826663,8548.904227039297,27520.02752704139
0,0,1,14,1,32,21764.780336401014,24903.415777531627,32957.11588365625
0,0,1,13,1,33,43608.50603558564,42398.58364247124,51548.69388707611
1,0,1,12,1,32,23884.486131550344,20337.81987454305,31771.01120180031
1,0,1,12,1,41,19830.53764912206,20332.514583286276,22380.180998469332
0,1,0,7,0,29,6230.232408826641,7240.751889152818,4506.42810411625
0,0,0,12,1,46,28230.05107432573,23542.929803552805,40856.017309185496
0,0,1,18,1,28,2113.2582881384405,4675.580657439967,13670.337766807308
0,0,1,19,0,40,16459.293145121126,41909.41172011348,42155.54558870559
0,0,1,16,0,35,10056.834777825168,9478.74606625043,22374.53006754897
0,0,1,19,0,33,21106.685745502185,19652.37768537917,33617.10039598214
0,0,1,7,0,47,30214.62104381298,33650.18101793756,39577.836670257384
0,0,1,10,1,37,7900.029880374661,13258.046475158571,4593.74343464551
0,0,1,9,0,34,31892.8179997881,25452.049489510784,31148.816468822726
1,0,0,11,1,27,0.0,0.0,4572.946479539751
0,0,0,15,1,22,39825.1353332255,48937.94728952632,32004.52097834792
0,0,1,11,0,38,0.0,0.0,0.0
0,0,1,11,0,36,22615.57384373411,14164.538151506586,26214.34190741079
0,0,0,11,0,36,42802.17757534588,33284.27622812543,18531.032430843643
0,0,0,16,0,27,19372.197305464415,36058.90202990638,41295.672588882495
1,0,1,14,1,25,12120.705669315503,9971.899788181867,25425.063012608472
1,0,1,13,1,25,18521.931591683307,9657.053669174533,17792.122571007592
0,0,1,14,0,41,32967.944230439534,32756.51646901521,57452.89099344412
0,0,1,10,1,49,25930.286053945776,23905.4045828971,19735.48167111515
1,0,0,9,0,30,14807.717106899072,10142.108710819364,15549.753974298266
0,0,1,15,1,27,23521.846195220394,24085.635547716425,21523.63913574635
0,0,1,14,0,30,2707.358155823469,11046.484237826733,15799.184678178954
0,0,1,16,1,27,35962.33538151602,35342.855896690715,56062.24107885772
0,0,1,11,0,50,20559.884874615298,14704.96090688957,16330.405384676676
0,0,1,14,1,30,2133.877618951421,0.0,8562.361095569604
0,1,1,1,1,41,0.0,0.0,5970.5142357105005
0,0,1,19,0,42,25887.311159196706,29090.5101266173,16961.134093854653
0,0,1,11,0,34,1275.428097168071,13283.202764089554,16291.568183787613
0,0,1,17,1,39,40739.41520262484,30364.639851851884,57130.91319469986
0,0,1,13,1,35,31952.0085330619,34072.35680626244,45662.80223001058
1,0,1,6,1,51,8657.899492097189,11144.664835061463,20342.099241652762
1,0,0,8,1,37,1135.8823613204386,7010.609686255353,27319.422805860835
