black,hispanic,married,education,treat,age,re74,re75,re78
0,0,1,16,1,42,31224.328077934682,42464.02626441739,73541.53064842541
1,0,1,5,0,39,3620.7751313980116,4481.175139841491,0.0
0,0,1,14,1,30,28683.49748711964,23364.230975028288,45396.194983684174
0,0,1,13,1,30,17844.37364167851,16628.97357889623,26464.096360446976
0,0,1,17,0,30,43216.916072036285,41805.492975769695,58968.807125611784
0,0,0,11,0,37,28735.26065376532,24563.10764223824,44105.922293808515
1,0,1,16,1,37,32698.922903583676,24153.677767622954,45045.032634835894
0,0,1,11,0,38,13700.388223089707,22228.089734883368,53326.64281563218
0,0,0,10,1,45,16320.371063438464,14937.42674698307,23481.11998456329
0,0,1,16,1,32,37492.88421458201,35192.34981779644,38432.06419718497
0,0,1,15,0,34,18738.097671519496,21856.382369674513,22598.749227413937
0,0,1,12,1,40,34239.4726353452,33602.517058607475,25295.603373314574
0,0,1,17,1,27,2699.6688554249195,22238.35091561992,15564.062034267701
0,0,1,10,0,29,0.0,0.0,8636.36166278842
0,0,1,17,1,31,15897.85446800413,24637.073997982305,51858.48663376037
1,0,1,9,0,33,4685.012605579417,2879.2974070929977,0.0
0,0,1,11,0,40,8973.95890439238,12183.181536669144,3012.8049344734463
1,0,1,17,1,25,18113.917276913795,14151.819415058935,33103.06422605691
0,0,1,15,1,39,46484.65589129966,50882.3754135747,57328.624024665514
0,0,0,15,0,39,26585.795396809357,30046.605951138685,42215.335156374174
0,0,1,18,0,32,43932.086145706446,55292.88577614241,18096.48632772892
0,0,1,10,0,32,8818.480640587253,7901.514622150802,32191.842913834527
0,0,1,15,1,43,44642.591371161856,39176.66616158685,56529.011001425584
0,0,1,10,1,57,4565.477823662,0.0,5265.357035963075
0,0,1,10,0,54,20903.11050643266,21286.593063780478,23825.640934994804
1,0,1,8,1,38,10946.046468385239,13259.367988371348,17109.090391732596
0,0,1,14,1,21,16214.480248656826,25005.269184516783,31728.438862356797
0,0,1,13,1,44,27372.00239146838,25406.39665631982,50700.380093125845
0,0,1,14,1,23,7994.885550967649,14064.209621572407,19607.506655340392
1,0,1,12,0,40,14424.500664884761,20922.53980958396,12903.551023572045
1,0,1,13,1,30,6401.268291431842,8247.204371247786,5924.648790924567
0,0,1,14,1,32,3282.97847860428,2284.513264471916,20986.27485288949
1,0,0,10,0,38,27666.704418394125,27984.28369067349,27721.022422941267
0,0,1,13,1,42,23917.504997519827,25815.03700262557,27877.890131203327
0,0,1,10,0,44,37434.93946328304,31887.03114921964,24035.31562854223
1,0,1,14,1,38,52.486865284507076,2520.150787486493,5605.802149482763
1,0,1,11,1,45,24656.986375934,14751.899315873125,32479.520636108442
1,0,1,11,1,28,16677.4715766682,13634.783580558174,18525.25561833406
0,0,1,11,0,26,36690.3646781451,35125.88962651493,34447.61381202242
0,0,0,13,0,20,0.0,0.0,0.0
1,0,1,8,0,48,15029.114566667757,18075.411194765933,21313.776456429743
0,0,1,11,0,28,5382.719290566416,2857.968583523343,13294.819921072622
0,0,1,15,0,48,10624.31955269555,7416.857616139665,9367.147559217261
0,1,1,14,1,21,32024.44580375223,18092.4425376457,13987.114003145423
1,0,1,9,0,36,8768.24740166055,13952.47695704949,8498.7552494933
0,0,1,12,1,33,3163.3233359824517,6000.398728313341,15313.00214952915
0,0,1,18,0,33,60474.96313671219,58741.970583344446,66857.16797146865
0,0,1,11,1,37,7169.408481110757,11113.08825818164,12657.268859586919
0,0,1,14,1,36,23004.979255680475,13976.15917910374,9977.960234394266
0,0,1,9,0,26,16607.343943037784,17356.24252005729,11597.280462533481
0,0,1,14,0,26,3151.441455251257,6576.638813900387,4557.015958395139
0,0,1,12,0,37,30039.6228559468,26023.956653144065,32839.91015998022
0,0,1,13,0,45,24558.474042039375,32295.711460380273,30547.177451313757
0,0,1,16,1,28,20573.099264462006,24847.642705668288,10798.421806481103
1,0,1,9,1,35,6877.485640041524,11442.166999476975,18732.960524238923
0,0,1,11,0,33,0.0,0.0,0.0
1,0,1,10,1,37,8016.607620163518,0.0,9143.5606104172
0,0,1,18,1,34,38641.22883181379,26958.66820662458,51880.5970726892
0,0,1,8,0,42,11846.713862144474,10925.147980009593,24661.189035492545
0,0,0,11,0,48,32981.12636589881,29036.433401072856,21906.472293823612
0,0,0,9,1,46,29242.96860636997,35832.408207365384,25028.505530212373
1,0,1,8,1,41,17728.431001770394,21061.707053248872,28248.348315664232
0,0,1,9,1,29,18136.535806693857,17650.38266311062,38519.12204488082
0,0,0,13,1,27,11826.977921671318,32464.43414291059,49249.91330953776
0,0,1,11,0,56,72069.41948557596,85862.71835749474,79097.28062400155
0,0,1,15,0,33,40158.26999555793,38567.21570553846,44710.83922270515
0,0,1,13,0,27,33633.80538022383,41173.164472357836,59221.945864267625
1,0,1,11,0,33,22433.80763174577,20098.888144505945,28266.93033989813
0,0,1,16,1,34,22560.97874057698,20647.59718437092,27971.75700218382
1,0,1,12,1,38,14775.101499080822,24156.834825291437,39359.61358760676
0,0,1,13,1,39,43819.22704563857,30807.37688973644,49623.10036408332
1,0,1,11,0,55,23684.561171043082,19092.6341681291,25460.95252110241
1,0,0,16,1,18,17381.79457237813,16060.900352007367,20483.102573015218
0,0,1,9,0,63,44285.50411657412,35378.97878476255,21132.9181298061
0,0,0,14,0,38,10663.562223261702,16384.05761590965,26587.28239391297
1,0,1,11,0,36,14268.593724531087,17748.572660829657,18126.556112107664
0,0,1,11,1,51,50832.15529653483,44075.80270804657,16389.461967703017
0,0,1,13,0,28,23318.46521852079,24639.915450884662,37316.32177649574
1,0,1,7,1,22,0.0,0.0,5117.840019231543
0,0,1,13,1,31,13447.12104865468,10900.514451156248,22151.83286472722
1,0,1,9,1,40,10290.593472496927,3407.8026236865007,6426.482324429701
1,0,0,11,0,23,17671.785979524917,17496.126879776697,23473.930905283327
0,0,1,19,0,28,38111.59309048878,35590.19271833985,26755.694437397302
1,0,1,9,0,29,17230.066252342003,23724.1065384302,20982.40784462067
1,0,1,10,1,42,13629.470213131552,18936.17711230888,28601.691059291166
1,0,1,10,1,28,16251.287962728858,18658.77212608797,31896.303543372156
1,0,1,6,0,36,5726.519926173136,8130.169156169679,10792.043991224682
0,0,1,13,1,40,29600.9938590472,23602.897613948076,42757.85966547621
0,0,1,14,1,32,21677.58439492764,6503.735889395375,23951.768669168476
0,0,1,13,1,44,55861.794945799134,38226.43706010775,66970.74353866032
0,0,1,15,1,44,36901.474480833014,39804.768357737456,41905.2973867559
0,0,1,12,0,24,7980.20036434587,14126.701252378181,17373.65085184797
0,0,1,18,0,23,25508.72349670025,21551.187329340486,18649.00422578805
0,0,1,13,0,23,22089.59282904326,21391.34316356467,13309.030403917423
0,0,1,14,1,37,37160.44499496169,35155.14715159482,58387.53324418743
1,0,1,12,1,31,13007.79370585992,8207.711537874336,4845.008167973445
0,0,1,17,0,33,32168.23588473402,28348.69459657986,19461.590970832218
0,0,1,12,1,37,19481.006048890547,28742.93297247461,32821.69942417176
0,0,0,13,0,32,6273.584223826849,11188.23891877149,19589.866743385304
1,0,1,15,1,26,15328.611881590763,14684.945428905836,22393.53106350333
0,0,1,19,0,47,35700.61176062281,27723.638089222422,26803.21298828911
0,0,0,7,0,35,12225.071618699318,11870.237375916153,28571.957575353663
0,0,1,16,0,24,5441.0895781532745,866.8761932512316,553.2032887738715
0,0,1,8,0,46,20641.480338017664,17887.769125271465,25127.721696959667
0,0,1,15,0,47,11281.492751402535,12495.089621211337,753.8122062556213
0,0,0,12,1,56,43473.42476077619,16938.167756791947,53549.58132025665
0,0,1,19,0,44,27359.40405190448,28949.472831545318,28285.992657285256
1,0,1,12,1,32,21260.91635430506,18640.741569242855,24515.44095911781
0,0,0,14,0,36,35147.702716429485,42289.40372807074,40182.032236646446
0,0,1,9,0,45,18113.383936168822,20766.07686651234,39293.25729056594
0,0,1,16,0,33,3562.393891816595,3493.0478235088704,14245.364654844188
0,0,1,11,0,39,5767.00204755013,14404.219494734902,11838.488944560548
1,0,1,9,0,34,24095.267563016736,13473.191754813111,8661.436852661545
0,0,1,14,1,27,35973.95294031722,40575.423491433554,46064.94958749443
1,0,0,8,1,19,822.3657719063358,0.0,10356.590566399133
0,0,1,13,0,53,40621.50943459673,38512.66170034154,34385.501353170825
0,0,1,9,0,37,0.0,0.0,0.0
0,0,1,10,0,47,29916.82598422838,10523.706795800266,23808.077417340814
0,0,1,12,1,30,25123.643721319015,26387.661448394403,30027.70254025008
0,0,1,16,0,42,40093.976119823164,39851.74148409038,47105.32726188107
0,0,1,13,1,41,14378.080410719303,27326.28723952483,48814.50449593074
1,0,1,11,1,38,16738.93487286907,11272.738055791568,19411.520338989685
1,0,1,11,1,43,24702.645287542542,21132.264046477692,5964.431750698563
0,0,1,12,1,48,35003.77033857905,45699.05711179809,64556.59112829142
0,0,1,10,0,31,0.0,2163.757128276371,15525.014446013109
0,0,1,13,1,39,0.0,0.0,5424.013638933805
0,0,1,11,0,42,15266.451359286444,0.0,10759.490736690212
0,0,1,10,1,30,13163.227077532687,21467.67351925941,28035.738702290848
0,0,1,15,0,34,49649.62945408093,42638.89988204946,44800.62840012611
1,0,1,15,1,29,12808.777431406652,16288.11095498905,13584.351790013869
0,0,1,10,0,34,23894.875263396018,17980.364258740337,18480.886199143253
1,0,0,12,1,20,7830.049327721966,13753.395645048608,27837.85260195268
0,0,1,13,0,54,32943.87694117184,30315.84127962481,43640.424711307656
0,0,1,10,0,34,26241.50698460595,25702.36503174554,28951.84910145958
0,0,1,12,0,33,15044.715692920781,18445.305182757318,14095.170721127204
1,0,1,11,1,33,5980.249733432536,4764.65148816695,19568.975760679357
0,0,1,16,0,35,40546.35342783061,33029.306471584765,32847.1864918698
1,0,1,9,1,36,11354.274535515764,14619.264008459128,21342.67220560645
1,0,0,12,1,35,26397.049068805576,16662.356172040385,42859.69216329474
0,0,1,12,0,29,23215.189641710193,20740.769053857148,27942.80572290093
0,0,1,12,1,43,14422.410663424245,6059.081836611702,12362.14041777363
0,0,1,13,0,23,23443.606937485543,23377.87075135498,31277.93808985886
0,0,1,12,0,38,18440.5009518994,21777.96294012359,17803.40174442206
1,0,1,12,1,44,24444.809242091404,28622.913435142356,15641.443338685967
0,0,1,16,0,37,26261.308096626628,18588.187229105293,16194.056499111606
1,0,1,7,1,54,12574.809711906168,1011.4857106666295,15832.566888064743
1,0,1,15,1,29,21090.923118995677,25592.65516727075,36282.01301227888
0,0,1,12,1,30,10277.450828060862,10543.800644806297,26270.9999608169
0,0,1,14,0,25,9175.848232602759,8780.22477279001,23226.63207456027
0,0,1,17,1,42,176.51805010469252,13283.87997471597,17098.381941270105
1,0,1,11,1,39,13935.074457521525,14787.977945644841,33264.23015505009
0,0,1,13,0,47,35594.660921985094,44367.436069771415,32515.221352150562
1,0,1,13,1,46,14395.712585585385,12015.643602312834,15537.437949866493
0,0,1,10,1,46,25132.423757188466,25382.10780842517,28460.761439276477
0,0,0,16,1,19,14270.82841599214,10387.156267847615,23129.94406907489
0,0,1,19,1,36,38057.11045582444,48075.69239356931,53090.13635569256
1,0,1,11,1,29,7366.904163069122,5984.220831183047,12637.346101799441
1,0,1,13,1,32,3556.419082556469,6634.908122158201,16169.721051069931
1,0,1,11,0,33,19642.97794200137,16025.701783447625,2014.240382913924
0,0,1,13,1,26,17245.747276671234,14726.823894537047,36225.875036401754
0,0,1,14,1,57,44129.57198482696,40761.57032430032,53954.58186919762
1,0,1,10,1,40,6453.455583185459,8867.037926462319,24149.704137416975
1,0,1,12,1,38,14141.362487018976,17741.310285255484,32210.727783504208
0,0,1,12,1,38,21691.579770365912,5338.639168915093,18135.924265830876
0,0,1,12,1,43,43232.136549167626,48643.175639686,43216.62395450468
1,0,1,11,1,28,887.9916642880708,4390.423952112711,12292.023656590376
0,0,1,16,0,28,2892.213239510649,762.9335204489944,20072.04238284864
0,0,1,8,0,42,7914.854355444897,15959.98176782273,32401.736570728826
1,0,1,11,1,38,24485.01981551348,26477.756089269587,32371.942897254557
0,0,1,13,0,29,41434.41066318823,55145.47861673842,51897.17724063153
0,0,0,21,1,16,14675.314411114023,12384.273343847082,30551.842416643227
0,0,1,10,0,26,4274.524917489514,0.0,467.73056030037696
0,0,1,11,1,27,23148.125171205324,22504.64080849781,39148.5564959148
1,0,1,10,1,39,10054.514631496007,13453.888786618874,13427.991921779514
0,0,1,13,0,39,31140.009142273237,26402.39581298637,38187.222849299054
0,0,1,17,1,34,18923.4678348605,30056.402479546072,50721.068488991856
0,0,0,15,0,18,10894.499971011732,11074.725978182352,24845.35852704106
0,0,1,7,0,38,0.0,0.0,0.0
0,0,1,17,0,27,15114.276528427785,18197.445506917127,18811.78537100943
0,0,1,11,0,51,14530.486837007511,17865.497291564792,15825.82590055967
0,0,0,9,0,35,22545.843520899605,19789.028161476836,6715.977413018751
0,0,1,16,0,30,10905.985102135517,21530.35126903838,40914.69812274624
0,0,1,14,1,39,31878.047875081822,29854.232892928747,42121.37360724772
0,0,1,9,0,42,18605.19384314377,20796.4965655841,22190.509236439862
0,0,0,13,0,48,22775.350684096502,20028.85165571706,29350.592778202776
1,0,1,14,1,31,22903.307105852346,23997.63627675213,14067.00232028512
0,0,0,17,0,34,29201.720628332732,38095.882594272094,22785.102712862266
0,0,1,14,1,30,32483.92168880828,37272.92881143837,35100.6205015633
0,0,1,12,0,38,18296.26898375641,31150.897515126046,29230.856291245855
0,0,1,14,1,31,29266.321327522957,12732.650259566146,16697.312588305485
1,0,0,14,0,27,24458.572373861556,27409.0345901181,29074.800468736637
0,0,1,9,0,33,0.0,0.0,0.0
0,0,1,10,1,31,90.32327147283286,0.0,10068.415457031759
0,0,1,18,0,33,39015.40846701592,24949.782084894243,37713.25903211413
0,0,1,15,1,38,47245.19139619352,41599.11615981249,44610.744258590676
1,0,1,12,1,48,21934.12880737445,25118.791226719597,10118.593560348821
1,0,1,12,0,35,14512.271994927714,9707.990157588072,14395.61122681719
0,1,1,1,0,44,15381.370053915034,16484.13670010035,0.0
0,0,1,13,1,33,24388.15570787138,30008.981937985776,37464.51698168058
0,0,1,10,0,42,9647.799446269833,0.0,0.0
0,0,1,13,1,40,0.0,15317.583701315878,25080.841553467308
0,0,1,16,0,34,18056.050799895456,21553.72101082627,20449.849701117055
1,0,1,14,1,41,33620.27604768177,30616.547476139734,39029.23649559502
0,0,1,9,0,50,24940.202872782014,8944.440509455184,25601.880265244807
1,0,1,7,0,28,25568.151295082578,20882.621238407206,10228.33113787852
0,0,1,14,1,33,22867.173881483046,21032.05721602777,36923.766450585994
0,0,1,12,0,62,16758.564177671913,22251.070411227363,12370.337040800943
0,0,1,12,1,34,13367.066935429957,12493.221540224818,25452.096971997544
1,0,1,15,1,33,22671.488924997822,15973.92350782211,27668.469119070112
0,0,1,12,1,44,41617.679965128926,47193.80023119321,37803.85448659104
0,0,1,12,1,36,13116.221426342374,24388.6846303419,17964.39275639278
0,0,1,14,1,49,20613.027825947825,16412.372871088253,35026.798539115356
0,0,0,16,0,33,22971.792654354547,16889.82133998559,31050.528413655455
0,0,1,10,0,36,29598.862546885426,42325.260927232826,31548.59449748943
0,0,1,19,1,21,14422.475696975562,26440.899487380033,28758.02390558134
1,0,1,14,0,27,16314.801217881077,12224.70782635968,9677.202771968407
0,0,0,11,0,18,8306.381430492378,12162.254467644158,6249.892959530651
1,0,1,11,0,28,12944.948320548383,11578.915146263904,22825.20031240881
0,0,1,14,0,35,0.0,15613.357192526193,25433.78943816333
0,0,1,15,0,35,31863.489562637056,50103.037096485335,27726.04300538892
0,1,1,12,1,23,5142.088291414397,0.0,4792.9421786165085
0,0,1,13,1,44,29573.53232856388,31463.744092447883,49219.12925728889
0,0,1,14,0,42,16728.887197090487,7993.556239647538,0.0
1,0,1,11,1,53,28859.877647861278,24859.300781619695,46687.02857000221
0,0,1,15,1,43,16614.212003298377,30081.583095227084,48709.71741339468
0,0,1,15,0,40,30939.34116332813,40454.85137597048,50009.34451382802
0,0,1,19,1,22,17846.241768011798,22824.1864485693,30429.12028877972
1,0,1,12,1,42,8424.18103663273,3494.1527139221434,21317.881424368454
0,0,1,14,1,21,22164.74815495401,30682.170467946406,34635.136202449474
1,0,1,10,0,42,380.66442913621904,6853.102818227232,183.8963961156478
0,0,1,6,0,31,10091.788028874507,3027.2989884060953,0.0
1,0,1,10,1,44,19292.560256598994,6643.783780854268,19586.579300727266
1,0,1,13,1,30,18980.065332473194,20750.87316371149,29937.367184786017
0,0,1,14,1,25,22151.468656070818,24924.350493847,37273.53270847007
0,0,1,12,1,41,16972.51575398372,17576.457237788687,16983.661372716626
0,0,1,15,0,29,18473.393781585804,14880.38916643379,21381.00110168974
0,0,0,13,0,31,9024.539600269894,10238.972616730603,18637.06955090924
0,0,1,10,0,61,14280.18716113345,13327.87916038594,2224.332673958641
0,0,1,13,0,41,22496.213215563566,36867.34803678731,27184.131213990237
0,0,1,12,0,40,29634.337705990198,31520.21116207151,27483.860644878347
0,0,0,14,1,27,31699.904894004336,26352.43163379686,52815.8959376653
0,0,1,9,0,40,26252.847893768274,18955.588776059936,22448.654528566112
0,0,1,15,1,36,22904.684967799134,19958.932954816835,21955.052274304704
0,0,1,12,1,64,10319.607994177453,17107.733844713184,21471.978614104843
0,0,1,9,0,36,23552.584112969238,23701.577765186667,22249.60602854667
1,0,1,13,0,30,14951.01373989154,14474.008547976126,20618.128813015286
1,0,0,11,1,40,36458.271245637436,39571.56000422126,41804.22803172836
0,0,1,13,1,25,6312.02030112869,15534.321405079692,25802.362250456357
0,0,1,11,0,31,4196.632661085649,1859.3155592183866,20042.852226700772
1,0,0,8,1,23,2960.6873065375803,10526.987390923277,18164.50061986441
0,0,1,8,0,44,19002.634831665473,21181.07127691798,24231.932055542493
0,0,1,13,0,35,33679.692235031944,22665.617126505935,32108.981270269513
0,0,1,14,0,22,0.0,0.0,0.0
1,0,1,2,1,41,26446.302722988352,15166.692065974516,25851.234356757705
0,0,0,16,1,30,24295.904152390714,33496.845144060804,57504.656406794034
0,0,0,14,0,42,42441.64021374466,30633.04430226302,37588.56305357696
0,0,1,9,0,42,0.0,0.0,1033.1242171905615
1,0,1,9,0,39,1432.0441609117133,2435.089147662042,16119.782938841074
0,1,1,15,1,35,19212.290236900004,22012.01979421172,24421.706702900185
0,0,0,17,0,38,34874.15609838447,32442.063605505387,38967.57547677845
1,0,1,6,0,37,23054.99677492542,22168.966320878884,28800.25827118397
1,0,1,4,1,58,12122.547835311858,5668.874905668952,17612.84383936187
0,0,1,10,0,39,46072.04600829826,33914.22183146813,35001.428571372846
0,0,1,7,0,33,14352.629839595562,11180.066170389513,4745.283806854364
0,0,1,12,0,46,15229.639544518835,30412.573632638865,26043.609798136407
0,0,0,14,1,46,18142.85563741432,11155.379098220057,22965.42827940049
0,0,1,11,1,37,27866.93986080686,16375.818716750693,40194.5495623471
1,0,1,8,1,45,13376.257046134751,29789.233272324294,46902.05256478131
1,0,1,11,0,30,23513.16386403268,29475.119143747565,34559.82970333768
0,0,1,15,0,40,51999.896988318345,46704.34861358102,52583.94140224271
0,0,1,11,0,32,8543.0647744785,3583.3353784289866,7471.604617614235
1,0,1,14,1,39,29816.29267908947,21636.6783148477,34525.088178251426
0,0,0,13,0,21,18778.698040403426,27613.399811913205,26146.713321779967
0,0,1,13,0,39,20279.646492186213,23307.065634546743,24357.190511206816
1,0,1,12,1,45,16632.46974649454,10667.379900615666,25585.398905108785
0,0,0,16,0,25,18416.519240273374,10804.442710673624,1189.734527884153
0,0,1,14,1,36,22023.1878367562,17980.886267419348,17243.547001810875
1,0,0,14,1,18,29841.282431084343,29764.366106281865,34136.88294474737
1,0,1,14,1,37,13929.956023340892,9267.719202260974,27335.260149788504
0,0,1,14,1,26,29864.099677924496,29141.31306331637,55430.13267761639
1,0,1,15,1,36,26370.89049876565,32082.342266276402,18917.72623224033
0,0,1,15,0,38,17952.43847132627,7278.962050873413,22015.74845326817
1,0,1,8,1,41,10827.383487747818,11826.708752096485,6878.965655437484
1,0,1,9,1,52,8430.351623535698,7722.127993000414,14471.304823039183
0,0,1,9,0,30,9628.901843726799,902.1326245504606,10843.445804472432
1,0,1,7,0,44,8414.366611353542,4451.6562345941875,20389.562019862176
1,0,1,7,0,45,8931.709373023958,10421.201854775096,5076.526683435341
0,0,1,8,1,38,18585.69995525218,11057.550396991313,40589.35715038369
1,0,1,12,1,34,25096.868059005625,20213.729400510067,37003.33150403272
1,0,1,9,0,23,0.0,0.0,6500.586056913764
0,0,1,20,1,23,17715.413529303663,19619.28251028807,24229.475182124326
1,0,1,10,0,43,9684.112327442937,13830.371116646633,18950.373853473364
0,0,1,11,0,34,24604.991217276387,14363.706729509999,30143.69882609661
0,1,1,6,0,43,5014.78691251961,0.0,0.0
0,0,1,7,0,27,5073.483952427619,0.0,6501.0123516010135
0,0,1,16,1,32,17735.464706346072,21842.2561480838,31822.490206814084
0,0,1,15,1,53,63784.48424450568,67136.7237011799,89765.44838600092
0,0,1,16,1,33,30454.375086288586,34729.87061347179,46484.97181880327
1,0,1,7,0,50,17346.22529248177,19614.42561810956,21845.935358637053
1,0,1,10,0,27,5011.416729755125,7991.14808160875,17565.64528308417
0,0,1,16,1,47,4408.751724285863,24261.33465682574,12973.001230277432
1,0,1,11,1,20,19709.579984356988,18960.830838077178,30720.680326939953
0,0,0,8,0,22,22105.34370955637,19057.83859723062,22545.04175413078
0,0,1,11,0,44,9444.288848988186,2026.6717789728573,0.0
0,0,1,6,0,43,1458.938976126712,0.0,0.0
0,0,1,6,0,32,15690.137300318573,8650.37094188052,20269.287752203625
1,0,1,13,1,26,20107.779852126794,21828.71566126983,23961.503892898305
0,0,1,14,0,49,48318.80145792451,32351.208671139604,21226.149796198188
0,0,1,17,0,29,20174.43087051945,6560.932771147358,21257.209316089982
0,0,1,15,0,29,32689.27537004996,40385.67514973991,38690.46175345099
1,0,0,14,1,20,8602.680225961543,10768.251056150457,16370.37850294516
1,0,1,12,1,24,25201.990483587546,22462.750185865843,27909.777829226387
0,0,1,13,1,29,25132.201122575687,38425.026842246436,43307.63011646238
0,0,1,15,0,35,26258.35449047141,14451.73934766364,4838.071145810856
0,0,0,17,1,16,14183.879623545276,4178.8869781046415,26208.161742578268
0,0,0,10,1,38,42113.47645636983,40488.030365396495,43090.5287097508
1,0,0,9,0,54,18839.594601532186,14090.932249315985,22416.74042938309
0,0,1,12,0,34,35029.673763911866,27299.76057565136,23150.063698141268
1,0,1,4,0,64,4831.972810783678,8560.021412553848,0.0
0,0,1,19,1,21,42747.473587825625,39831.933019339594,44922.031167681445
0,0,0,8,1,23,11456.421422575771,11948.80188233495,12915.452431288104
0,0,1,11,0,39,15640.792666206133,10649.559964581202,0.0
0,0,1,10,0,41,27015.139517114294,25821.439972829197,23550.248819452674
0,0,1,13,1,31,7962.283024800978,9600.87789292645,7641.205359879026
0,0,0,14,0,25,6057.228380683799,0.0,0.0
1,0,0,7,1,53,10960.488493828314,8700.598576339878,23296.761188915116
1,0,1,12,1,18,21287.90576356493,29747.016821728575,25591.52460507765
0,0,1,15,1,30,18977.659671406924,16260.137067447573,28743.239517431102
0,0,0,16,1,23,20314.311688028134,10933.794508037023,13845.096789501336
1,0,1,11,0,47,14696.69713893267,19224.23047054502,13926.126243294955
1,0,0,9,0,34,6816.616452651212,12814.699458161698,4616.6054398515935
1,0,1,10,1,22,19722.328681975447,20343.075366846457,42194.74304457142
0,0,1,17,0,45,22461.535071544655,15492.616580758808,15770.925255755443
0,0,1,18,0,23,22103.18387678831,15119.65065630709,25252.42864902692
1,0,0,11,0,19,8666.600384672785,0.0,18606.82384491277
0,0,1,15,1,37,33367.288748991734,27409.915745976632,47814.517066054796
0,0,1,13,1,26,8291.900436484148,8697.914485905814,17098.335597101384
0,0,1,10,0,30,23536.802918317226,15967.168554444255,15788.80155874279
0,0,0,11,0,31,12173.35845656459,12598.573856711331,18429.30425688165
0,0,1,12,0,40,22633.95201541126,22436.84020819476,45695.42633388133
0,0,1,10,1,39,20985.13143059194,24109.29065322702,50741.63138526543
0,0,1,13,0,35,6598.93566138666,0.0,7056.53521800883
0,0,1,14,1,22,34875.758785964645,43840.30023471027,40511.970376116544
0,0,1,11,1,30,0.0,0.0,5232.421645113356
0,0,1,16,1,19,28916.642516806292,19681.66143874073,33286.45742394038
0,0,1,13,0,38,3441.19338354528,14088.874790362455,22818.171895322113
1,0,1,11,0,27,13471.824225356633,17712.260531379336,19597.499560232427
1,0,1,12,1,36,15096.993505370214,13453.82558149038,22832.440824137975
0,0,1,18,1,40,38825.145450400596,31725.251399180845,38364.26002347661
0,0,1,16,1,30,40619.21323042437,42182.36889160487,52297.023442357895
0,0,1,15,0,32,29407.452856092023,30319.349195187293,47546.3833816412
0,0,1,12,0,32,30423.517563960653,26402.420262374184,29698.08851357962
0,0,1,12,0,39,38255.36537436271,26965.827319407006,27242.65842521252
0,0,1,17,1,23,23121.417482722954,22275.122047581717,20664.34095247176
1,0,0,9,0,44,9475.835892833027,3046.7530605163356,1406.707972046559
0,1,1,13,1,37,15648.17255151757,0.0,13591.400149737208
0,0,1,17,0,36,24838.672721225033,30219.86457298263,38473.25371694651
0,0,1,13,1,36,14330.320795691865,14996.704473670172,27086.4259983551
0,0,1,9,0,37,3073.30365809298,8655.793701541557,9720.143012717723
0,0,1,14,1,36,23220.704879234807,17643.36449734214,6450.401139723485
0,0,1,11,0,38,31964.56719115215,30268.11121059175,21330.668959909082
1,0,1,6,0,35,14097.042335132572,7346.647700821315,2104.4619875819626
0,0,1,14,1,46,16515.37666690992,29573.35675003893,37226.707952758035
0,0,1,18,0,35,6212.976979369412,12243.782822283316,23151.898122776707
0,0,1,11,0,29,1046.269741749009,7279.844420129375,0.0
0,0,1,10,1,26,23075.366851012404,28961.15361191665,14576.88333655283
0,0,0,20,1,22,20192.147896880364,19480.19083267737,27736.64661736026
0,0,1,12,1,43,2305.301518115284,2686.929724862457,30422.91294039908
1,0,1,13,1,25,10587.011224567399,11879.025860423952,28298.587549988744
1,0,1,9,0,48,13683.383292340715,21911.03662930702,5287.465492093073
0,0,1,13,0,30,12709.643605930845,10038.499153222483,35589.170304887695
0,0,1,16,0,48,26496.04461398744,24683.13379071577,27977.99519449459
0,0,1,8,0,52,14823.420945854028,10403.188454658055,13096.487977763916
0,0,1,15,1,28,33039.14971635432,21653.422015552955,33273.392763125645
0,0,1,15,1,34,0.0,2439.4108809559766,36587.86839449358
0,0,1,12,0,35,8588.970834136748,12188.098182774977,9190.476949777525
0,0,1,19,1,37,35469.52088706335,30580.63053761482,40331.433077036214
0,0,1,20,0,27,19688.54254181696,36694.27531779438,28614.02544416183
0,0,1,10,0,53,33955.181953420986,22268.103264171754,34231.49165568588
1,0,1,9,1,33,11710.58750671309,18256.87789443179,19585.453901811292
0,0,1,11,0,43,46348.63715533616,44320.86153589626,42542.81484110386
0,0,1,13,0,28,24740.268765896777,45520.91215725403,43039.67288222369
0,0,1,12,1,35,19613.677989699776,16312.950671510514,25297.28387587684
0,0,1,12,0,36,42887.57241841847,30711.291835926946,43252.02072339362
0,0,1,13,0,47,2123.384489677206,6126.470465047365,0.0
0,0,1,11,1,32,9081.999305478028,18677.172084938014,28392.763810416858
0,0,0,12,0,39,8788.258638012008,8701.291961119125,20021.139351795704
0,0,1,10,0,32,23453.87507399818,21309.865686182784,34375.99711359797
1,0,1,11,1,25,10267.611145768704,17742.509181100428,4981.9032396757075
0,0,1,10,0,35,0.0,8375.114447655686,0.0
0,0,1,10,0,52,2037.1758772185349,4727.829657716758,4471.710110004682
0,0,1,14,1,28,11303.356753930726,18236.99558164875,36025.611293707654
1,0,0,10,0,24,13636.247466774144,8867.114833407559,0.0
1,0,1,9,1,27,12937.681177320519,5531.066222828484,23411.602722209715
