black,hispanic,married,nodegree,treat,age,education,re74,re75,re78
1,0,1,0,0,32,12,8141.230827523776,0.0,5442.3037524762885
0,0,1,1,0,21,10,1195.3292656796148,329.42829645886377,3724.911429338361
1,0,1,1,0,23,12,0.0,0.0,7647.283827005294
1,0,0,1,1,26,9,3250.6200031208873,0.0,15364.8703067055
1,0,1,1,1,22,9,9260.867466820968,7261.101260220143,5585.760737643318
1,0,1,1,1,28,10,0.0,0.0,10490.495217693744
1,0,0,1,1,25,9,3522.958715561259,1291.8500958713164,7624.458358762428
1,0,0,1,1,17,8,7072.546923140492,3495.1294213596884,5377.218631781137
1,0,1,1,1,25,9,0.0,0.0,9510.589026344625
1,0,1,1,1,33,10,0.0,634.8619471913981,4532.344066943149
0,0,1,0,0,28,12,0.0,31.543130963659394,6469.610367299627
1,0,1,1,1,19,8,0.0,0.0,5614.753586423941
1,0,1,1,0,34,10,0.0,0.0,2628.4779972804954
1,0,1,1,1,28,11,6947.8665087183435,3579.450533840102,6598.87622994368
1,0,0,1,1,20,10,0.0,0.0,8801.942466299559
1,0,0,0,0,30,12,1515.6804348068,0.0,3929.1769570760134
1,0,1,1,1,17,10,12569.76440196663,4121.89436802907,10181.203938975272
1,0,0,1,0,23,11,1291.6655768258104,1342.1441023014072,9389.302260422322
1,0,1,1,1,23,8,1109.2548281892557,2544.554694639156,15800.09072611434
1,0,1,1,1,22,11,0.0,0.0,13926.034982087858
1,0,0,1,0,30,11,9467.966217584397,3317.124178390082,8021.64828253657
1,0,0,1,1,16,10,0.0,0.0,16087.933404811312
1,0,1,1,1,30,11,0.0,0.0,4697.537771305074
1,0,1,1,1,26,7,1325.489452462352,0.0,18577.4874515165
1,0,1,1,0,30,6,8038.234942122206,1278.781177281806,15460.01711096627
1,0,1,1,1,22,9,0.0,0.0,7043.6217286726915
1,0,1,0,1,18,11,0.0,705.6059983599278,11333.295882732571
1,0,1,1,1,41,11,3163.5977773542336,6047.379000387436,4854.471086074467
0,1,0,1,1,18,7,0.0,1016.0000812664484,11884.592077383193
0,1,1,1,0,24,9,811.0275189991753,0.0,8155.000063180058
1,0,0,1,1,16,10,5986.3214885464695,162.2966245170993,9100.201769096475
1,0,1,1,1,36,9,0.0,4313.081629993632,7773.206374826128
1,0,1,1,1,25,9,0.0,797.1590401473047,9651.67532169646
1,0,1,1,0,26,10,0.0,0.0,7133.53213586228
0,0,0,1,1,17,10,0.0,0.0,6178.0650608622855
1,0,1,1,1,25,8,5489.443860347445,3183.885614683029,9035.272890900527
1,0,1,1,0,26,9,4093.8687727156785,4669.39893881555,0.0
1,0,1,1,1,42,9,8937.898039971751,698.9097648580671,5169.600260518435
1,0,1,0,1,28,12,0.0,0.0,5063.650252223128
1,0,1,1,1,37,11,63.01789066096808,135.29625690492185,8078.134037827528
1,0,0,1,0,21,10,7731.598767553392,0.0,2354.2258708819345
1,0,0,1,1,16,11,0.0,0.0,8328.856399990935
1,0,1,1,1,21,9,6345.914177947994,3077.8476928396494,10974.078614027574
1,0,1,1,0,19,9,4978.666469629135,0.0,8037.467612552546
1,0,0,1,0,34,8,2558.3963429221626,371.42545284919674,0.0
1,0,1,0,1,30,12,11761.589492424115,1205.2028746618716,14547.133661852786
1,0,1,1,1,23,10,2366.783481184206,2180.9948020714482,6976.514795421519
0,0,1,1,1,24,7,0.0,820.8017722435193,12451.11840444429
1,0,0,1,1,21,8,1411.2132223408485,0.0,11116.247076829906
1,0,1,0,0,23,12,5926.706171550604,942.7473508236687,570.2129812074345
1,0,1,1,1,24,10,5340.852976746788,705.8223267485632,16039.63563720795
1,0,0,1,1,17,7,0.0,0.0,9494.474908360833
1,0,1,1,1,27,9,4344.34845124164,518.53956217932,13913.46643461944
1,0,1,1,1,27,9,98.49055055119334,232.99856472456668,15189.622831583922
0,0,1,1,0,24,10,11163.549577959217,5562.9191430646515,6709.395899180945
1,0,1,1,1,36,10,2004.10284361931,0.0,13688.282881705712
0,0,1,1,0,27,8,0.0,0.0,8540.693822148822
1,0,1,1,1,25,9,0.0,851.0056169646023,5053.358777340537
1,0,1,1,1,24,11,0.0,105.98391572246601,10006.00530413376
1,0,1,1,1,30,12,1777.0253355145223,6400.919894323262,9320.62455818628
1,0,1,1,1,30,10,0.0,2685.0499172203263,11823.02957879464
1,0,1,1,1,34,9,0.0,1423.5015002532473,5461.032498105793
0,1,1,0,0,33,12,0.0,0.0,6678.804488093125
1,0,0,0,1,20,12,0.0,839.4756440730084,5327.177467200464
1,0,1,0,1,30,12,13988.909539052705,3860.766165683225,20900.536539029184
1,0,1,1,1,30,8,3711.8710257719995,1059.0490176291764,8212.458353176571
1,0,1,1,0,33,8,0.0,890.1649351927276,2853.78852351959
1,0,1,1,1,30,10,9519.46652786433,5161.594200765598,16663.90800349217
1,0,0,1,0,31,9,4744.491776360357,4263.298999068437,0.0
1,0,1,1,1,32,8,0.0,909.1107121740149,14262.448850904562
1,0,1,1,1,19,9,7389.57767659866,270.2293773612846,11246.791696758815
1,0,1,1,1,33,9,6482.330021746866,3267.945004905565,5579.414246191238
1,0,1,1,1,34,11,0.0,1394.1598223635276,11415.876284970489
1,0,1,1,0,25,12,0.0,0.0,9647.733034311139
0,1,0,1,0,25,8,0.0,0.0,0.0
1,0,1,1,1,23,10,4214.601606253587,383.6883233958812,4897.124084625542
1,0,0,1,0,34,8,3126.6517358052934,0.0,10009.120623424133
1,0,1,1,1,37,10,0.0,1525.0511713101027,8983.70659117753
1,0,1,1,1,30,11,546.5680434730848,285.04158168106403,8960.715475123343
1,0,1,1,1,34,11,2435.947914884138,2417.2957407460167,6629.384057795314
1,0,1,0,0,17,12,2702.232429321673,1434.635647917692,5422.528589839065
1,0,1,0,0,36,12,3493.8932749231217,354.00544173092374,6195.536929051426
1,0,1,1,1,23,9,0.0,0.0,5146.347092073313
1,0,1,1,1,23,7,784.5361561987002,0.0,12279.325458653835
1,0,0,1,1,30,11,4338.352231703348,1078.0146758823983,13471.715136416278
1,0,1,1,1,33,10,3510.5306352707503,623.8562514539188,14822.921316965188
1,0,0,1,1,22,10,10492.709568681395,2223.354059622072,5673.956987070835
1,0,1,1,0,32,10,8109.678656685525,3364.6307007404903,13788.84519585613
0,1,0,1,0,16,8,497.2741866632001,3217.842849192207,13017.620793295682
0,1,0,1,1,17,11,3995.3095071604075,5855.068391147585,12179.459672211633
1,0,1,1,0,36,12,0.0,428.4984560086732,9423.832190762092
1,0,1,1,0,22,10,7459.240974973501,4210.272092837302,6490.121057724251
1,0,0,1,1,22,11,102.19468577442603,1472.0653289062052,6180.397673640777
1,0,0,1,0,17,8,14131.632306152002,2075.532659499624,13682.375121529883
1,0,1,1,1,33,8,7775.78907434429,3564.855305613793,10059.30799537451
1,0,1,1,1,34,9,3942.561414181596,858.3124459504629,8466.045301403426
1,0,1,1,0,32,9,1716.222479266674,0.0,5053.540632236299
1,0,1,1,1,32,6,0.0,0.0,11275.293401201245
1,0,1,1,1,23,12,11005.527895511848,5856.2128400505835,12404.481129567848
1,0,0,1,1,42,10,0.0,4050.8734904767075,17016.419344919508
1,0,1,0,1,20,13,0.0,0.0,10152.517021918562
0,0,0,0,1,30,13,3507.387968034547,561.60400537172,10235.09450707681
0,0,0,1,0,18,11,14360.79155279078,12487.768488782853,0.0
1,0,1,1,1,33,9,658.460352857526,0.0,4945.284021844768
0,1,1,1,1,30,11,5370.53189332055,9242.597598851376,15846.763108946223
1,0,1,1,1,37,10,0.0,0.0,4585.940645774625
1,0,1,1,1,28,8,0.0,2383.939289763867,10990.142245158453
1,0,0,1,1,16,8,0.0,0.0,13512.183264265821
1,0,1,1,1,28,10,558.9281896313184,0.0,5689.46462831174
0,0,1,0,0,27,11,0.0,114.25964044345159,17290.01996406732
1,0,1,1,1,29,11,8523.429775973429,3423.1916872833576,5413.773661160954
1,0,1,1,1,29,9,0.0,700.4520079537316,6288.135257110043
1,0,1,0,0,20,12,4798.282081102456,2161.5540641485472,0.0
1,0,1,1,1,17,11,0.0,0.0,11218.948442100067
1,0,0,1,1,19,10,14373.034125645976,2850.036940909641,10012.68385683365
1,0,0,0,1,39,13,4557.529726200151,2075.603416695503,14540.645693833867
1,0,1,1,0,45,10,0.0,1250.275900335121,4479.039495289321
0,0,0,1,0,25,9,17189.29116333923,13794.30985311506,9380.18905543617
0,1,1,1,1,28,8,0.0,0.0,5880.063128798298
1,0,0,1,0,18,9,5849.490935734886,2839.1634195696306,9064.687982386142
1,0,1,1,1,24,9,15029.97417747376,7001.632708309273,15170.88243978556
1,0,1,1,1,23,8,7365.035291250882,4139.075675114241,8946.63665180641
1,0,1,1,0,29,12,3281.414566394198,5617.795678427162,2664.7797410152543
1,0,1,1,1,19,10,0.0,0.0,4444.78782786239
1,0,0,1,1,16,11,0.0,0.0,16608.49286915736
1,0,1,1,1,33,12,226.88574688798258,533.1634617601335,17830.945112356712
1,0,1,1,1,23,10,2925.394522413445,2535.353912884128,21390.889543428304
1,0,0,1,1,23,9,9443.720610794695,5764.001116658468,7700.650994107321
1,0,0,0,1,25,12,12128.647484673447,3867.3929832778476,16182.879959654405
1,0,0,1,0,25,7,0.0,0.0,3115.5188214965906
1,0,1,1,1,32,9,6564.683609547731,1464.657439647992,11547.35453875397
1,0,1,0,1,23,12,2175.6280595727276,0.0,5025.57472904379
1,0,1,1,1,22,9,2159.92877829722,453.58399081350046,20674.06064524585
1,0,1,1,1,29,8,12161.221472680467,3743.7025855475763,6106.305115670384
1,0,0,1,0,19,11,0.0,841.5854427349111,10912.285540352339
1,0,0,1,1,17,10,0.0,0.0,13631.310406481462
1,0,1,1,1,29,10,6538.918068347897,2733.334940491938,5201.23293768963
1,0,1,1,1,28,7,10580.262996351637,2822.908335537322,5813.249866484187
1,0,0,1,0,25,11,3610.835125014837,0.0,10972.926067855222
1,0,1,1,1,34,13,0.0,2483.2771143612144,5755.9026798141485
1,0,1,0,0,25,12,0.0,486.71583977750356,3836.592246044768
1,0,0,1,1,16,10,0.0,0.0,7828.956847126827
1,0,0,1,0,21,10,5201.53753116627,0.0,9248.6643990597
1,0,1,1,0,31,11,1129.3545265451032,0.0,13515.07116106175
0,1,1,1,1,24,11,4464.161754748186,4422.703539003107,21730.81181220132
1,0,1,0,1,26,12,0.0,0.0,5399.851897057168
0,1,1,1,0,31,10,1127.565592038583,2914.355782084462,8615.15039672341
1,0,1,1,1,21,9,1561.8669664309054,0.0,17056.937227660394
1,0,1,1,1,27,11,0.0,246.22685865505298,9995.481905680736
0,0,1,0,0,30,13,2771.162480759117,712.105897094827,1735.6546969554383
1,0,0,0,0,27,12,0.0,0.0,0.0
1,0,1,0,1,28,13,5576.4875349714475,3069.899226831558,20271.152750343383
1,0,1,0,1,28,12,0.0,0.0,6175.088411954782
1,0,1,1,1,20,10,0.0,1319.4800718003378,6902.574494778294
1,0,1,1,1,38,9,2310.8233828777156,0.0,10737.726479628742
1,0,1,0,0,25,12,1784.9509666573522,0.0,9549.808238015972
1,0,0,1,1,16,9,4245.964167191389,1958.969826847442,4795.305038789844
1,0,1,1,1,26,9,0.0,0.0,10467.424245000311
1,0,1,1,1,42,11,0.0,0.0,9341.676573592675
1,0,0,1,0,21,10,16747.530843498997,7286.5951156650035,1447.9593382262815
1,0,1,1,0,34,8,0.0,0.0,11410.79554272115
1,0,1,1,0,26,10,226.2707039227846,987.2062569745715,0.0
1,0,1,1,1,38,10,4599.477998124399,1350.74480480694,8014.6305448430485
1,0,1,1,1,34,9,1422.089786186073,0.0,5168.527008795792
1,0,1,1,1,27,10,2914.115101264761,3491.1762631168567,5326.4418074561345
1,0,1,1,0,28,9,0.0,0.0,0.0
0,0,1,1,1,23,12,13573.976071530711,7230.002890198456,6995.219708418188
1,0,1,0,1,28,13,0.0,0.0,10360.9227975772
1,0,1,1,0,24,9,0.0,569.7848741309133,0.0
1,0,1,1,1,18,8,7273.019264517863,527.6470899443207,6055.552906772037
1,0,1,1,1,36,9,0.0,0.0,12158.555487924195
0,0,0,0,0,25,12,202.0787159940204,0.0,3713.550539853687
1,0,1,1,0,33,9,4607.77926937727,975.4678601677564,0.0
1,0,0,1,1,21,10,1713.8744931941108,1237.0378122056873,5913.404833157368
1,0,0,1,1,19,10,0.0,0.0,12384.212948040298
1,0,0,0,0,18,12,941.6819221976896,252.2609292586834,7826.457151012085
1,0,1,0,1,34,12,0.0,0.0,5571.583420981883
1,0,1,0,0,31,12,1265.1708233570464,3164.8586869402425,8493.836420234871
1,0,1,1,0,28,9,0.0,2746.0654858437865,6736.97808422513
1,0,1,1,0,33,6,7237.839808718904,1280.6080703116818,3684.7677922207636
1,0,0,1,0,26,11,0.0,1216.4765078885657,1470.6862581970554
1,0,0,1,1,25,11,1613.2014448513223,1762.9887131884175,7186.181612926646
1,0,1,1,1,36,10,7795.558506472726,8332.757843898902,3646.7279672875907
1,0,1,0,1,33,12,1264.7622465935042,312.2030249319364,12448.284759736014
1,0,0,1,1,16,11,0.0,0.0,10861.720653451268
1,0,1,1,1,22,7,0.0,0.0,11124.126606194832
1,0,1,1,1,35,13,0.0,0.0,8917.441617801802
1,0,1,1,1,40,10,0.0,0.0,14468.72483339654
1,0,1,1,1,28,11,0.0,1178.3826324120287,9839.971132851453
1,0,1,0,1,24,13,5527.068276090817,0.0,14425.962154154533
1,0,0,1,1,26,10,2813.637282516633,1029.6632803193152,7530.129318251416
1,0,1,1,1,25,8,0.0,0.0,11203.922807467918
1,0,1,1,1,21,11,1872.2391293668863,3444.840772616379,5538.739513684872
1,0,1,1,0,20,11,2398.8045422093824,797.19519110092,0.0
1,0,1,1,0,26,9,0.0,354.45365777605195,13990.664906310762
1,0,1,1,1,26,10,11023.76174748602,4042.605482329379,10945.800108134532
1,0,1,1,1,27,11,6366.4193997639795,2133.7182824637534,5896.140040562434
1,0,1,1,0,29,9,0.0,0.0,10823.557792487614
1,0,1,1,0,31,11,0.0,0.0,2400.8242052178903
1,0,1,0,0,26,12,0.0,0.0,0.0
1,0,1,0,0,28,13,0.0,1174.1456754271135,7961.144120919551
1,0,1,1,1,28,11,0.0,0.0,6222.782836807766
1,0,1,1,1,26,11,4957.773816077239,0.0,5162.942065676907
1,0,1,0,1,25,12,1706.1579902807493,1239.9396715660373,7425.066471651382
1,0,0,0,1,18,12,0.0,1029.1532020916852,4891.377112681066
1,0,1,1,1,25,11,1344.7248313052498,2907.2134510351316,9188.30803062052
1,0,1,1,1,33,10,0.0,0.0,10700.90044466221
1,0,1,1,1,25,9,8179.64932030051,1218.2319037469745,10809.108649750078
1,0,1,0,1,29,12,166.74811564140964,1774.9282860846583,8105.3848427639805
1,0,0,1,1,28,11,2950.2761001245,555.8865095965582,10074.696740659825
1,0,0,1,1,28,7,2246.423110155659,593.7871110737372,9143.91576655093
0,0,1,1,1,21,10,12043.154511490578,6606.991981759634,14089.949213269607
1,0,1,1,1,35,12,2146.4648324010977,0.0,11820.38130060125
