black,hispanic,married,nodegree,treat,age,education,re74,re75,re78
0,0,0,0,0,40,14,17186.368387128336,31188.809471996392,34140.625903433945
0,0,0,0,0,26,11,12739.032313523969,10310.770392667057,35705.35384482432
0,0,1,0,0,33,15,26688.933517182268,24890.092633393044,28986.161333546894
0,0,1,0,1,49,16,55445.241248284074,56282.03488935933,53368.81616508378
1,0,1,1,1,39,12,14847.017676359135,15286.271995686979,16500.891058509384
0,0,1,0,1,41,17,26188.702340160933,24249.247084232124,35693.39249957339
0,0,1,0,0,24,15,20397.11527259513,30307.415254818923,6489.672290656839
1,0,1,0,0,26,12,21610.384454917745,15614.518952216305,17455.6217028196
0,0,1,0,0,27,13,28804.636135147488,33620.05498717326,34900.08170233039
1,0,1,0,0,35,14,16667.224871051618,3517.253133139311,12346.592083151838
0,1,1,0,0,37,13,13740.17828672356,17935.71304960695,23577.278760921603
1,0,1,0,0,23,13,0.0,2219.959359428367,7512.071239627137
1,0,0,0,1,26,13,12959.17182097684,6493.10255998988,19451.232018599098
0,0,0,0,1,42,16,20792.845623730802,18725.986843146035,37699.96626839296
0,0,1,0,1,34,16,19637.16968151678,23726.9254091915,36145.554045142315
0,0,1,0,0,39,16,28120.423314519565,14179.445219965326,38405.11041569091
1,0,1,1,1,28,9,9835.251366340304,11373.462421552254,10158.158490953723
0,0,1,0,0,26,15,30087.220322109526,31062.025894601145,32202.020966058015
0,0,1,0,0,22,11,24480.598387635215,18363.560782809174,27270.397422640923
0,1,1,0,1,37,10,7670.32250145352,12559.340992149731,44698.30717895035
0,0,1,0,1,32,15,28946.685696757937,32174.382282319697,51832.812148486744
0,0,1,0,0,41,12,15050.236450255456,11987.206850402361,17932.34524196021
0,0,1,1,0,48,6,0.0,12212.469544155147,0.0
0,0,1,0,0,25,11,12354.921404520186,9279.934786668633,0.0
0,1,0,0,0,28,13,10232.38677439678,0.0,11177.070502232771
1,0,1,0,1,17,15,14904.53783018197,18972.386276434503,33039.53175006599
0,0,1,1,1,51,9,12021.570008230501,23235.35058753818,30138.507068396644
1,0,1,1,1,48,6,10970.140408141453,6524.019524143502,5678.001628171516
0,0,1,0,0,43,14,40578.89783448419,27834.24871421649,34707.27495192521
0,0,0,0,1,38,17,25400.89585692541,18205.77348247488,46954.798150817966
1,0,1,1,1,45,7,16999.821054514206,15299.37959928557,33727.251578005445
0,0,1,0,0,42,15,3821.068416726488,14140.711340759053,0.0
0,0,1,0,0,37,13,39181.00744418553,38333.48177880612,34656.79698408075
1,0,1,0,1,27,13,31496.255788058075,22046.64628103109,30327.962717609873
0,0,1,0,0,24,11,18207.176269722684,27723.712878448525,26881.701671226332
1,0,1,1,1,43,8,0.0,5.154586857512186,4816.263791062284
1,0,1,1,1,40,8,6507.59286841887,10094.148756259032,22152.8538049885
0,0,1,0,0,30,12,7557.029926297431,30602.226391885164,15668.869359529408
1,0,1,1,0,44,5,6089.331044277489,1247.5683162077476,0.0
0,0,1,1,1,34,10,38694.10505141313,34341.18076696172,41863.0367464695
1,0,1,0,0,36,13,22155.706915449595,15694.868722843546,23533.38488766479
1,0,1,1,0,61,4,3570.576860625677,0.0,4228.295707730769
1,0,1,1,1,27,9,0.0,0.0,18808.453964408287
0,0,1,0,0,34,16,31340.32445493029,25812.971362943583,29928.887986764483
1,0,1,1,0,25,8,3323.041107873347,2406.7922539411866,10664.945704252415
1,0,1,1,1,50,6,21635.962588024,22685.68158580029,23736.072365384458
1,0,1,0,0,41,15,15896.58271672602,15864.446767533433,26690.507267222285
1,0,1,1,1,53,8,3234.2280052025,5873.277915469595,4757.027111202483
1,0,1,1,0,42,7,8111.576872281122,7357.08631190818,8382.033255146382
0,0,1,0,0,37,16,51171.65618041518,58477.61824472685,54130.478901014496
1,0,1,1,1,38,7,0.0,728.9350979486699,14828.790030962578
1,0,1,0,1,37,14,11232.798103813093,15640.2993241745,36794.342868835265
0,0,1,1,1,45,9,7186.29062761541,14392.78047965544,28302.690983782664
0,0,1,0,1,37,11,16968.311027495394,2522.5981908629547,23490.30538367173
0,0,1,0,1,29,14,24435.86192837071,22204.280927486172,43201.099404523404
1,0,1,1,1,25,10,7176.096994183453,8602.401473025368,10442.90562323545
0,0,0,0,0,33,12,32507.8776819297,25290.690770972597,18714.123028902755
0,0,1,0,0,43,13,38324.642181705465,31879.896887079725,31354.44386453553
0,0,1,0,0,37,17,13877.788880473594,10788.729642406879,4341.092883677247
0,0,1,1,0,45,9,21014.22433896525,15714.411423588908,20948.77206843981
0,0,1,1,0,24,7,0.0,0.0,0.0
1,0,1,1,1,29,7,13009.402339792327,14980.334148656066,19955.18148643877
0,0,1,0,0,28,15,20146.154986490666,30747.214875524915,30561.25253064127
0,0,1,0,0,45,14,39862.347413323834,50661.704443520066,42238.79317437913
1,0,1,1,0,41,7,0.0,0.0,12475.897484276544
1,0,1,1,1,27,10,7395.353465449044,8775.039023677173,21468.614362050954
1,0,1,0,0,33,13,21205.74423617008,12786.219714175742,27629.94063288148
0,0,0,1,1,18,13,23328.55720380484,26328.48793026845,41417.16132945407
0,0,1,0,0,32,14,0.0,0.0,11724.749843123727
0,1,1,1,0,46,11,10897.59067034608,0.0,1470.5977957218383
0,0,1,1,1,39,6,4919.373137745075,14104.412831968037,8506.496870412277
0,0,1,0,1,21,13,24463.63819500027,20027.900895852224,39864.21102759308
0,0,1,0,0,37,11,0.0,4032.954621241239,13247.102145355542
0,0,0,1,1,16,8,20803.19482932454,28657.741214149813,30231.000188652113
1,0,1,0,0,25,15,23284.169743164544,23807.542347922925,23578.07396570319
0,0,1,1,1,29,12,14216.782182326328,25122.389796686446,35318.370565221776
0,0,1,0,0,28,16,23678.002202412998,29053.10086731614,14625.785089273779
0,0,1,1,0,30,13,25967.761841220083,21251.245619935235,20868.633042229332
0,0,1,0,0,40,12,46443.499948537,40285.26302818836,34931.186152538416
1,0,1,1,1,39,8,3853.578928752084,8866.523387940899,11019.255392460866
1,0,0,0,1,44,14,26277.435580949154,26966.305744687364,35585.3221753929
0,0,1,0,1,47,16,15130.657843572553,27046.007630552376,34737.35448396782
0,0,1,0,0,42,18,24276.37545657854,39996.298634711275,50417.49291225603
0,0,0,0,0,39,17,25261.597699971036,34404.14311961047,35308.58043475481
0,0,1,1,1,51,8,13934.90808254664,14165.818558761544,14932.053513960465
1,0,1,1,1,35,8,9938.052076209926,11389.95618803335,13619.442127603672
0,0,1,0,0,44,14,27043.05538917162,25954.072577292078,12915.610732805071
0,0,1,0,0,38,15,23996.255465875103,19398.645872488403,45584.21083560792
1,0,1,1,0,43,7,12300.651229927014,12735.669990828583,11857.25492790842
0,0,1,0,0,58,15,65829.36494061399,51525.14333937525,41455.80030883185
0,0,1,0,0,24,15,53927.04505330084,44628.71830277832,52276.617484943585
0,0,1,0,0,32,11,25008.96314717107,23668.088176725687,29600.917606236573
0,0,1,1,1,28,8,11760.102058809145,13557.538811699544,12577.246172384626
0,0,0,1,0,18,6,20566.81211861897,11331.554130900704,0.0
1,0,1,1,0,54,4,7684.248493426841,8001.096039561648,0.0
0,0,1,0,1,34,17,17062.061770204637,22148.94411479263,22396.615180093242
0,0,1,0,0,19,11,15373.253942609554,19690.794315841726,12847.882561975686
0,0,1,0,0,32,15,7089.125733253099,17215.15160430296,14888.555621667034
0,0,1,0,0,49,11,29108.68419285249,34929.98123857542,26343.752580648998
0,0,1,0,0,49,14,53396.47997422485,45043.75130000556,46249.07462910972
0,1,1,0,0,55,16,16952.58075290202,34390.69836313961,17015.833934710074
0,0,1,0,1,26,14,32091.539006802148,33424.07409389946,60957.15553431513
0,0,1,0,0,30,16,29814.60522686311,27092.248347916113,33024.2734209155
0,1,0,0,0,20,13,32354.739515417463,35651.86998630371,40711.00443604126
0,0,0,0,0,51,13,14311.138573951386,24182.207499490658,21203.28825641919
0,0,0,0,1,18,15,33217.60592186774,36835.162820092024,37549.395743074085
1,0,0,0,1,19,11,28823.17290142939,24693.180403959665,35252.53900874256
0,0,1,0,1,48,15,0.0,1925.9321696209954,24468.316263456058
0,0,1,0,0,39,11,31556.406779534525,26914.211451842308,8144.777968931066
0,0,1,0,0,40,16,29501.349445260195,29286.99607216142,26333.122210961963
0,0,1,0,1,34,13,25645.67115853416,26603.751267007487,21864.538054623452
0,0,0,0,0,19,18,60506.06732895211,51077.00539380968,70844.20323898975
1,0,1,0,1,29,10,4193.769792113026,9728.016061881155,7853.976473512339
0,0,0,0,0,17,14,34456.18443069271,29461.332859376562,45537.773298508735
0,0,1,1,1,50,8,15006.488155717518,21089.567055179417,38969.03562272998
0,0,1,0,1,45,16,53193.37601335747,42761.92901739699,46884.07516597913
0,0,0,0,1,22,10,0.0,0.0,5629.252300895103
0,0,1,0,0,41,13,25429.07308247722,39672.26436490928,32163.764633507468
0,0,1,0,0,38,14,21163.39337410318,22460.767118908978,17725.960354431205
0,0,1,0,0,45,15,56875.326048684015,62523.36241262332,44224.81115102321
0,0,1,0,1,37,12,11886.597694002547,18704.968452668603,25241.055566542607
0,0,1,0,0,29,10,30623.581974069086,24520.227730604332,34746.39257075451
1,0,1,0,1,36,13,27619.50578265492,22434.740481358505,26680.846260314043
1,0,1,1,0,33,11,20058.828825526278,16912.374329237886,35818.0977580125
0,0,1,0,0,32,15,21932.894915954777,17133.758753813727,26921.102969767053
0,0,0,1,1,38,8,5996.319556560227,5195.770523626878,9669.767589586154
0,0,0,0,0,21,12,27953.683781536107,32928.73087884756,18957.06480111762
0,0,1,0,0,31,15,0.0,0.0,0.0
0,0,0,0,0,28,16,48198.6190054948,49745.47551675777,26773.805159447435
0,0,1,0,0,25,14,3829.853794001905,14139.658758199632,12287.398320890841
0,0,1,0,1,37,13,34539.251306814884,23407.03548165694,27823.463165456942
1,0,1,0,1,31,12,12533.84090892007,9504.041611080307,16185.197110500321
0,0,1,1,1,45,8,25043.80260623753,12986.413438857413,28470.041705982545
1,0,0,0,1,28,14,17581.080408091235,17984.644085526237,21278.79934077036
1,0,1,0,1,20,12,11158.731163652148,14895.603937562795,24025.787813122377
0,0,1,0,0,28,13,20143.96767075244,22048.042474264057,39028.3262123134
0,0,1,0,1,32,13,40572.07125675763,34968.40715389809,41531.61599341088
0,0,1,1,1,41,11,20277.329860888225,14671.633446845215,21870.493446254895
0,0,1,0,0,41,16,41361.22612457066,40382.43676976806,71724.60095387688
0,0,1,0,1,30,16,41430.91055733881,44757.03844478993,34691.64770625658
0,0,0,0,0,41,12,20437.78971328606,23379.912371605686,7046.344981728638
0,0,1,0,0,29,11,19211.400868526434,15683.231308393792,12539.677499051575
0,0,1,0,0,36,10,1937.235122061964,3080.4548016614353,191.46263016638113
0,0,1,0,0,31,14,20308.193719004965,22034.46984818313,31520.349641584224
0,0,1,0,0,25,17,47848.11983310264,49144.75391778277,47334.1990739522
0,0,0,0,0,47,13,40013.792482874145,45960.79729257632,22260.36067618693
1,0,1,0,1,34,11,11885.396828942128,23754.79911577,21748.22760835974
0,0,1,0,0,45,17,43798.16244346169,41807.25113605955,40122.5439127725
0,0,1,0,0,35,13,18143.786300679094,33160.7329668704,21327.698225762095
0,0,1,0,0,30,16,45003.769411007685,44273.34448084707,51680.143172318305
0,0,0,0,0,52,17,6688.563383842018,2878.640674700411,3801.6679436117447
1,0,1,0,0,21,14,16576.972749203393,16922.019229188416,9901.382959506842
1,0,1,0,1,29,12,8245.08611475558,5261.521089105585,16040.708313802917
1,0,0,1,0,48,9,26887.017356874858,24712.215907442955,34383.52041538671
0,0,1,0,0,40,12,17851.762560396506,25020.086839987405,16009.445062658333
0,0,1,1,0,32,12,3681.065693812212,6651.482478931877,12140.073484728473
0,0,1,0,0,47,15,35883.23264493997,46921.53270889867,39482.71009467353
0,0,1,0,0,33,12,4292.88950901747,13001.814212338051,9708.401528644068
0,0,1,0,0,42,16,44605.57321187848,33468.958586044086,49024.05878385688
1,0,1,1,1,45,10,24398.53302844911,25308.34201847969,37170.478995238336
0,0,0,0,0,37,11,23481.93533378043,33177.45689699208,33760.81026013986
0,1,1,0,0,36,14,22305.651495650014,29034.942056341362,5736.105068416517
1,0,1,1,1,42,6,722.9219007868633,4860.167966657993,11782.207136446186
0,0,1,0,1,20,12,0.0,0.0,14049.325915420843
0,0,1,0,0,25,14,0.0,3172.3226334455976,0.0
0,0,1,0,0,47,15,38481.556838606106,38103.76207260203,39862.187378360984
0,0,1,1,0,36,12,25866.795510535612,24587.002126136413,16807.195145336278
0,0,1,0,0,27,15,32225.800144116904,30287.86900003316,13601.488413608577
1,0,1,0,0,31,13,13444.37500865864,13875.28815182099,10358.61821418321
0,0,1,0,0,42,12,21466.826223679796,14795.795125701356,4701.191683869067
1,0,1,1,0,34,7,13412.001632127445,8099.365286423734,16909.55518913479
0,0,1,0,1,39,16,16975.937420646187,8213.087317698373,38814.866797079034
0,1,1,0,0,28,11,26976.0325616815,22456.534392237845,34080.52253375134
0,0,1,0,0,36,13,25801.248021379193,35317.39070231808,19986.88549159226
0,0,1,1,0,36,7,10693.750603816092,14660.441378117794,18083.891813867882
0,0,1,0,0,25,13,20616.90648029123,15693.846105881712,41764.66125421208
0,0,0,1,0,49,12,13194.8387901315,17472.089618675112,15311.850557026979
0,0,1,0,1,34,12,2607.3327821520543,4311.290576969208,13306.859792004845
0,0,0,0,1,46,13,28162.83450620925,27030.123039307517,30198.438300446214
0,0,1,1,0,44,9,29092.589261773086,29464.712056372948,24344.057421813708
0,0,1,1,1,48,7,29678.17951162437,25151.47176401233,28955.180566139377
1,0,0,1,0,24,6,11360.95029255812,9012.77780870996,32084.688503197387
1,0,1,1,0,22,11,19567.527763672457,14759.035315391564,30093.5279999836
0,0,1,0,1,25,12,2217.6211721315667,0.0,7933.484536226502
0,0,1,0,0,61,12,41492.940152978015,39440.65514656306,21027.22015446294
0,0,1,0,0,25,12,11207.433020265216,7215.178827767471,1910.770768709648
0,0,1,0,0,37,13,26990.89793337237,18750.14608296134,17832.590114209932
0,0,1,0,0,48,10,27043.037318226714,12987.195810679776,19489.18464892133
0,0,1,0,0,38,12,18264.734406520114,15201.679288415804,0.0
1,0,1,1,1,31,12,11623.876700602257,7045.930028005025,25104.92932859799
1,0,0,1,1,19,14,3727.4335304620818,7833.173551112732,24921.968516843008
1,0,1,1,0,30,11,5167.7410388816015,1613.8700330913925,982.2089882961391
0,0,1,0,0,32,16,14064.275868263878,15632.064162497994,15284.619251470012
0,0,1,0,0,22,11,24359.2013561012,14817.21413562071,13401.342851832558
0,0,1,0,0,24,12,3098.2150284191703,13818.289395132,6205.684055271322
0,0,1,0,0,35,15,38074.12618069146,32630.017838749234,19468.975680502543
0,0,1,0,1,37,12,10789.722056183497,2787.0001141372704,23818.133882267477
0,0,0,0,0,47,13,49947.90494192308,46423.00842887965,33064.775527586105
1,0,1,0,1,27,12,20413.897382471263,23950.834101463894,39852.010630320576
1,0,1,0,1,36,13,34965.51718740068,32748.644996714065,50535.421048808275
0,0,1,0,1,42,14,48361.43188581595,37801.730916183544,49664.29359785677
0,0,1,0,1,40,14,36724.77664379718,41647.95339884785,42572.85280408147
1,0,0,1,1,20,9,17514.660344315063,15055.080189693286,37704.39079797744
1,0,1,1,1,38,8,11581.112486957703,12611.719955434493,30477.7553451434
0,0,1,1,1,51,8,7022.916928916324,825.1146135363379,16606.520565929022
0,0,1,0,0,26,13,15663.51409362282,13800.142883027482,9038.70055830501
0,0,1,0,1,36,12,18960.524952416992,26609.07795136161,19497.283352964692
0,0,1,1,1,42,10,9861.552105837945,21701.95198556631,29546.186585260944
0,0,1,1,0,23,10,10674.524538892612,7506.648854491865,8274.748389205395
0,0,0,0,0,36,16,53.274465445614624,10393.279812722833,24573.68594065942
0,0,0,0,1,27,14,33918.75730731255,19470.81391896623,39285.956766397714
0,0,1,1,0,33,10,12273.920776007542,14002.686185890208,7087.1368133641445
1,0,1,1,1,20,7,2404.3221942103264,4067.1457407748467,11325.819555864586
1,0,0,0,0,16,13,15281.356217845276,29853.868411214033,31668.902499595955
0,0,1,0,0,35,13,1167.7852000499406,0.0,3465.45263028943
0,0,1,0,0,47,14,26486.449011597764,18692.462657712364,20425.912918688817
0,1,1,0,0,28,14,9561.839868969239,28064.882746892727,16128.295436041772
0,0,1,0,0,28,15,26208.33806297138,32238.08046264558,29616.414309874537
0,0,1,1,0,46,7,232.11856571837416,18785.320579108607,21115.706229794
0,0,0,0,1,26,11,12686.652540900055,12142.090011340177,15398.971869021356
1,0,0,0,1,24,12,7605.825097798095,3123.6009124779994,7202.446649137603
1,0,1,1,1,58,8,18363.433615232847,10555.092456189268,5945.861730681517
0,0,1,0,0,48,11,45996.94215029578,38149.15503410138,47783.48279688777
0,0,1,0,1,62,12,35185.05390451168,50957.14969473443,11982.363300746209
0,0,1,0,1,30,15,24729.53376108982,24782.207421120598,16787.453534972534
1,0,1,1,1,39,6,4782.114354325907,3915.805054575707,21789.942892360777
1,0,1,1,1,39,5,7102.570441450868,8680.383580141206,14931.187942521989
0,0,1,0,1,48,12,24378.634719549704,27332.564514896923,43045.40790470925
0,0,1,0,0,32,14,53744.554082992036,48230.17231081406,53049.061620718705
0,0,1,0,0,32,15,24135.165156186602,25287.14481552241,25455.399890875367
0,0,1,0,1,37,13,1010.8336286240628,4931.438450072124,16330.432510995808
0,0,1,0,0,34,20,22271.53453317741,34801.07355149665,52844.18041123925
0,0,1,0,0,28,13,23355.81576962873,30232.40979628602,21656.260546739126
0,0,1,1,0,23,8,11134.496310048795,0.0,0.0
0,0,1,0,0,36,14,20445.262657030413,18129.245476972555,22575.371695256996
0,0,1,0,0,37,13,23871.662411631445,41799.3509283592,29400.937978987735
1,0,1,0,1,36,14,25332.408198608246,33658.04525551986,30597.581524784557
1,0,1,0,1,27,13,18987.22492048562,16003.053875947273,24015.326001671623
0,0,1,0,0,49,13,25244.30160961137,27597.19701868306,18411.59224328109
0,0,1,0,0,28,15,15750.45974674044,30119.32215816999,11466.022384453547
0,1,0,1,1,22,10,0.0,0.0,5147.539895889158
0,0,0,0,0,25,14,0.0,0.0,1200.9729910375645
1,0,1,0,1,28,15,36680.916735038176,25170.546139221195,40082.13569402987
0,0,1,0,0,43,14,37378.268153166006,28635.252805291504,43156.86518476181
1,0,1,0,0,25,14,26078.992459888912,21445.11321328908,22347.368980227086
1,0,1,1,1,29,9,4613.188553719251,8034.766479704884,8772.73023829564
0,0,1,1,0,42,11,0.0,10657.89924267968,29012.187032000606
0,0,1,1,0,31,9,30902.897577171614,22365.585569858507,14832.09978316075
0,0,1,0,0,41,15,37718.002657068006,33912.83864866364,34764.18802134535
0,0,1,0,0,30,14,56096.620931268386,53132.63642658021,54879.86106081896
0,0,1,1,1,57,8,4713.573889908528,5366.297784048884,14576.621464293308
1,0,1,1,1,49,8,24824.008820499075,22506.765961386274,30371.06652688877
0,0,1,0,0,41,19,21942.765982477704,35343.817668357035,34485.78712286405
0,0,1,1,0,55,9,22584.643178393377,30541.10330525281,34765.31751512284
0,0,1,0,0,33,12,11399.51836740592,4076.71089300498,1412.3999848094354
